timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/17 12:49:44.713, 32.23 W, 81, 39 %, 1500 MHz
2026/06/17 12:49:45.725, 31.94 W, 80, 38 %, 1500 MHz
2026/06/17 12:49:46.741, 32.88 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:47.752, 30.96 W, 80, 38 %, 1500 MHz
2026/06/17 12:49:48.768, 33.09 W, 80, 39 %, 1500 MHz
2026/06/17 12:49:49.782, 32.86 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:50.798, 32.06 W, 81, 29 %, 1500 MHz
2026/06/17 12:49:51.813, 33.08 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:52.828, 32.97 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:53.839, 33.01 W, 81, 35 %, 1500 MHz
2026/06/17 12:49:54.856, 33.34 W, 81, 38 %, 1500 MHz
2026/06/17 12:49:55.866, 33.45 W, 81, 40 %, 1500 MHz
2026/06/17 12:49:56.879, 32.18 W, 80, 36 %, 1500 MHz
2026/06/17 12:49:57.883, 32.68 W, 80, 37 %, 1500 MHz
2026/06/17 12:49:58.899, 32.48 W, 81, 34 %, 1500 MHz
2026/06/17 12:49:59.907, 32.02 W, 81, 38 %, 1500 MHz
2026/06/17 12:50:00.918, 33.61 W, 81, 38 %, 1500 MHz
2026/06/17 12:50:01.933, 33.60 W, 81, 39 %, 1507 MHz
2026/06/17 12:50:02.943, 32.90 W, 80, 37 %, 1507 MHz
2026/06/17 12:50:03.960, 33.99 W, 81, 40 %, 1500 MHz
2026/06/17 12:50:04.976, 34.25 W, 81, 37 %, 1522 MHz
2026/06/17 12:50:05.986, 35.19 W, 81, 38 %, 1567 MHz
2026/06/17 12:50:07.000, 36.46 W, 81, 37 %, 1597 MHz
2026/06/17 12:50:08.011, 36.35 W, 81, 37 %, 1597 MHz
2026/06/17 12:50:09.020, 34.28 W, 81, 40 %, 1515 MHz
2026/06/17 12:50:10.033, 35.61 W, 81, 39 %, 1575 MHz
2026/06/17 12:50:11.044, 31.48 W, 81, 35 %, 1575 MHz
2026/06/17 12:50:12.058, 34.00 W, 81, 35 %, 1507 MHz
2026/06/17 12:50:13.073, 32.74 W, 80, 36 %, 1500 MHz
2026/06/17 12:50:14.085, 31.87 W, 80, 33 %, 1500 MHz
2026/06/17 12:50:15.099, 32.38 W, 81, 36 %, 1500 MHz
2026/06/17 12:50:16.110, 32.24 W, 80, 36 %, 1500 MHz
2026/06/17 12:50:17.124, 29.40 W, 80, 36 %, 1507 MHz
2026/06/17 12:50:18.145, 33.86 W, 80, 39 %, 1530 MHz
2026/06/17 12:50:19.162, 34.99 W, 81, 39 %, 1545 MHz
2026/06/17 12:50:20.175, 33.91 W, 81, 32 %, 1545 MHz
2026/06/17 12:50:21.190, 33.56 W, 80, 39 %, 1500 MHz
2026/06/17 12:50:22.204, 33.49 W, 80, 39 %, 1500 MHz
2026/06/17 12:50:23.219, 36.55 W, 80, 29 %, 1500 MHz
2026/06/17 12:50:24.232, 33.97 W, 81, 39 %, 1530 MHz
2026/06/17 12:50:25.236, 35.14 W, 81, 40 %, 1530 MHz
2026/06/17 12:50:26.252, 33.56 W, 81, 39 %, 1530 MHz
2026/06/17 12:50:27.267, 34.76 W, 80, 40 %, 1530 MHz
2026/06/17 12:50:28.279, 33.05 W, 80, 36 %, 1522 MHz
2026/06/17 12:50:29.295, 32.72 W, 80, 36 %, 1522 MHz
2026/06/17 12:50:30.300, 32.83 W, 80, 37 %, 1500 MHz
2026/06/17 12:50:31.314, 32.54 W, 80, 36 %, 1500 MHz
2026/06/17 12:50:32.328, 32.17 W, 80, 36 %, 1500 MHz
2026/06/17 12:50:33.342, 34.16 W, 80, 38 %, 1530 MHz
2026/06/17 12:50:34.354, 34.57 W, 80, 36 %, 1575 MHz
2026/06/17 12:50:35.368, 35.10 W, 80, 38 %, 1522 MHz
2026/06/17 12:50:36.385, 34.86 W, 80, 39 %, 1552 MHz
2026/06/17 12:50:37.397, 36.09 W, 80, 39 %, 1612 MHz
2026/06/17 12:50:38.408, 35.40 W, 81, 37 %, 1612 MHz
2026/06/17 12:50:39.424, 33.45 W, 81, 38 %, 1582 MHz
2026/06/17 12:50:40.439, 30.45 W, 80, 37 %, 1582 MHz
2026/06/17 12:50:41.453, 35.39 W, 80, 39 %, 1537 MHz
2026/06/17 12:50:42.465, 37.11 W, 81, 39 %, 1597 MHz
2026/06/17 12:50:43.482, 34.68 W, 80, 28 %, 1500 MHz
2026/06/17 12:50:44.497, 46.60 W, 80, 35 %, 1500 MHz
2026/06/17 12:50:45.511, 32.51 W, 80, 36 %, 1500 MHz
2026/06/17 12:50:46.523, 35.53 W, 79, 31 %, 1500 MHz
2026/06/17 12:50:47.537, 32.54 W, 80, 34 %, 1500 MHz
2026/06/17 12:50:48.551, 31.31 W, 80, 32 %, 1500 MHz
2026/06/17 12:50:49.566, 31.75 W, 80, 36 %, 1500 MHz
2026/06/17 12:50:50.579, 32.59 W, 80, 37 %, 1500 MHz
2026/06/17 12:50:51.583, 33.59 W, 80, 41 %, 1522 MHz
2026/06/17 12:50:52.594, 33.09 W, 80, 39 %, 1522 MHz
2026/06/17 12:50:53.597, 33.91 W, 80, 41 %, 1530 MHz
2026/06/17 12:50:54.611, 34.98 W, 80, 40 %, 1545 MHz
2026/06/17 12:50:55.629, 34.28 W, 80, 39 %, 1545 MHz
2026/06/17 12:50:56.632, 34.50 W, 80, 38 %, 1507 MHz
2026/06/17 12:50:57.642, 32.73 W, 80, 34 %, 1500 MHz
2026/06/17 12:50:58.648, 32.48 W, 80, 38 %, 1500 MHz
2026/06/17 12:50:59.660, 33.03 W, 79, 37 %, 1500 MHz
2026/06/17 12:51:00.675, 31.03 W, 79, 32 %, 1500 MHz
2026/06/17 12:51:01.689, 31.74 W, 79, 35 %, 1500 MHz
2026/06/17 12:51:02.702, 31.75 W, 79, 35 %, 1500 MHz
2026/06/17 12:51:03.717, 31.97 W, 79, 34 %, 1500 MHz
2026/06/17 12:51:04.729, 32.94 W, 79, 38 %, 1500 MHz
2026/06/17 12:51:05.745, 31.97 W, 79, 36 %, 1500 MHz
2026/06/17 12:51:06.761, 34.42 W, 80, 40 %, 1560 MHz
2026/06/17 12:51:07.773, 38.47 W, 80, 39 %, 1650 MHz
2026/06/17 12:51:08.789, 36.72 W, 80, 34 %, 1650 MHz
2026/06/17 12:51:09.802, 36.93 W, 80, 38 %, 1575 MHz
2026/06/17 12:51:10.814, 34.03 W, 80, 36 %, 1507 MHz
2026/06/17 12:51:11.825, 32.44 W, 80, 29 %, 1500 MHz
2026/06/17 12:51:12.839, 33.17 W, 79, 35 %, 1537 MHz
2026/06/17 12:51:13.848, 33.66 W, 80, 37 %, 1537 MHz
2026/06/17 12:51:14.864, 34.12 W, 80, 31 %, 1575 MHz
2026/06/17 12:51:15.875, 32.26 W, 80, 39 %, 1582 MHz
2026/06/17 12:51:16.890, 33.78 W, 80, 36 %, 1500 MHz
2026/06/17 12:51:17.903, 32.26 W, 79, 31 %, 1500 MHz
2026/06/17 12:51:18.915, 32.47 W, 79, 38 %, 1500 MHz
2026/06/17 12:51:19.931, 32.42 W, 79, 38 %, 1500 MHz
2026/06/17 12:51:20.946, 32.60 W, 79, 29 %, 1515 MHz
2026/06/17 12:51:21.961, 35.77 W, 80, 40 %, 1665 MHz
2026/06/17 12:51:22.975, 39.26 W, 80, 39 %, 1687 MHz
2026/06/17 12:51:23.988, 40.71 W, 81, 41 %, 1732 MHz
2026/06/17 12:51:25.002, 40.98 W, 81, 37 %, 1732 MHz
2026/06/17 12:51:26.016, 40.69 W, 80, 38 %, 1657 MHz
2026/06/17 12:51:27.033, 37.41 W, 80, 36 %, 1612 MHz
2026/06/17 12:51:28.048, 34.42 W, 80, 37 %, 1515 MHz
2026/06/17 12:51:29.061, 35.93 W, 80, 38 %, 1665 MHz
2026/06/17 12:51:30.064, 37.10 W, 80, 36 %, 1665 MHz
2026/06/17 12:51:31.076, 34.85 W, 80, 41 %, 1575 MHz
2026/06/17 12:51:32.096, 37.03 W, 80, 35 %, 1672 MHz
2026/06/17 12:51:33.104, 37.42 W, 81, 35 %, 1672 MHz
2026/06/17 12:51:34.118, 34.24 W, 80, 39 %, 1500 MHz
2026/06/17 12:51:35.120, 31.08 W, 79, 35 %, 1500 MHz
2026/06/17 12:51:36.136, 32.17 W, 79, 36 %, 1500 MHz
2026/06/17 12:51:37.143, 32.51 W, 79, 35 %, 1500 MHz
2026/06/17 12:51:38.152, 30.40 W, 79, 32 %, 1500 MHz
2026/06/17 12:51:39.165, 34.68 W, 80, 38 %, 1500 MHz
2026/06/17 12:51:40.177, 33.97 W, 79, 37 %, 1537 MHz
2026/06/17 12:51:41.190, 35.74 W, 80, 41 %, 1597 MHz
2026/06/17 12:51:42.201, 37.48 W, 80, 36 %, 1642 MHz
2026/06/17 12:51:43.214, 36.81 W, 80, 36 %, 1582 MHz
2026/06/17 12:51:44.227, 35.82 W, 80, 37 %, 1620 MHz
2026/06/17 12:51:45.242, 39.70 W, 80, 40 %, 1695 MHz
2026/06/17 12:51:46.256, 40.91 W, 81, 39 %, 1725 MHz
2026/06/17 12:51:47.260, 43.28 W, 81, 39 %, 1732 MHz
2026/06/17 12:51:48.271, 40.47 W, 81, 34 %, 1747 MHz
2026/06/17 12:51:49.287, 40.41 W, 81, 35 %, 1747 MHz
2026/06/17 12:51:50.302, 33.86 W, 80, 36 %, 1537 MHz
2026/06/17 12:51:51.308, 32.90 W, 79, 38 %, 1500 MHz
2026/06/17 12:51:52.312, 32.44 W, 79, 38 %, 1500 MHz
2026/06/17 12:51:53.325, 33.62 W, 80, 39 %, 1500 MHz
2026/06/17 12:51:54.335, 33.38 W, 79, 37 %, 1500 MHz
2026/06/17 12:51:55.347, 33.24 W, 79, 40 %, 1500 MHz
2026/06/17 12:51:56.365, 34.95 W, 80, 42 %, 1567 MHz
2026/06/17 12:51:57.377, 38.28 W, 80, 39 %, 1672 MHz
2026/06/17 12:51:58.391, 39.60 W, 80, 40 %, 1687 MHz
2026/06/17 12:51:59.408, 42.63 W, 81, 42 %, 1785 MHz
2026/06/17 12:52:00.418, 43.22 W, 81, 36 %, 1785 MHz
2026/06/17 12:52:01.436, 40.97 W, 80, 38 %, 1650 MHz
2026/06/17 12:52:02.450, 31.89 W, 80, 36 %, 1605 MHz
2026/06/17 12:52:03.464, 33.67 W, 80, 38 %, 1515 MHz
2026/06/17 12:52:04.476, 31.62 W, 79, 33 %, 1500 MHz
2026/06/17 12:52:05.490, 29.24 W, 79, 27 %, 1500 MHz
2026/06/17 12:52:06.499, 32.25 W, 79, 34 %, 1500 MHz
2026/06/17 12:52:07.509, 31.91 W, 79, 35 %, 1500 MHz
2026/06/17 12:52:08.521, 30.92 W, 79, 31 %, 1500 MHz
2026/06/17 12:52:09.524, 32.92 W, 79, 38 %, 1500 MHz
2026/06/17 12:52:10.536, 33.42 W, 79, 38 %, 1507 MHz
2026/06/17 12:52:11.554, 33.64 W, 79, 38 %, 1552 MHz
2026/06/17 12:52:12.571, 36.11 W, 79, 39 %, 1552 MHz
2026/06/17 12:52:13.588, 34.50 W, 80, 40 %, 1522 MHz
2026/06/17 12:52:14.603, 38.19 W, 80, 32 %, 1695 MHz
2026/06/17 12:52:15.616, 39.25 W, 80, 40 %, 1695 MHz
2026/06/17 12:52:16.621, 39.56 W, 80, 39 %, 1695 MHz
2026/06/17 12:52:17.635, 34.79 W, 80, 39 %, 1582 MHz
2026/06/17 12:52:18.648, 33.79 W, 79, 36 %, 1515 MHz
2026/06/17 12:52:19.663, 33.47 W, 79, 41 %, 1545 MHz
2026/06/17 12:52:20.676, 33.46 W, 79, 34 %, 1545 MHz
2026/06/17 12:52:21.693, 31.58 W, 79, 34 %, 1500 MHz
2026/06/17 12:52:22.706, 31.22 W, 79, 37 %, 1500 MHz
2026/06/17 12:52:23.721, 31.19 W, 79, 36 %, 1500 MHz
2026/06/17 12:52:24.736, 31.68 W, 79, 36 %, 1507 MHz
2026/06/17 12:52:25.748, 33.92 W, 79, 38 %, 1515 MHz
2026/06/17 12:52:26.756, 29.86 W, 79, 34 %, 1515 MHz
2026/06/17 12:52:27.768, 34.90 W, 80, 39 %, 1545 MHz
2026/06/17 12:52:28.781, 34.66 W, 79, 38 %, 1552 MHz
2026/06/17 12:52:29.796, 33.18 W, 79, 39 %, 1665 MHz
2026/06/17 12:52:30.808, 37.67 W, 80, 36 %, 1665 MHz
2026/06/17 12:52:31.824, 38.43 W, 80, 40 %, 1665 MHz
2026/06/17 12:52:32.837, 37.35 W, 80, 37 %, 1665 MHz
2026/06/17 12:52:33.851, 35.78 W, 79, 39 %, 1605 MHz
2026/06/17 12:52:34.865, 37.70 W, 80, 39 %, 1627 MHz
2026/06/17 12:52:35.877, 39.68 W, 81, 41 %, 1710 MHz
2026/06/17 12:52:36.896, 39.24 W, 80, 36 %, 1710 MHz
2026/06/17 12:52:37.913, 36.79 W, 80, 36 %, 1530 MHz
2026/06/17 12:52:38.927, 33.21 W, 79, 37 %, 1500 MHz
2026/06/17 12:52:39.943, 32.77 W, 79, 38 %, 1500 MHz
2026/06/17 12:52:40.961, 42.86 W, 81, 43 %, 1830 MHz
2026/06/17 12:52:41.973, 52.17 W, 82, 38 %, 1905 MHz
2026/06/17 12:52:42.984, 52.55 W, 83, 39 %, 1905 MHz
2026/06/17 12:52:44.000, 45.74 W, 82, 34 %, 1830 MHz
2026/06/17 12:52:45.017, 46.73 W, 82, 38 %, 1830 MHz
2026/06/17 12:52:46.031, 38.84 W, 81, 36 %, 1680 MHz
2026/06/17 12:52:47.044, 39.16 W, 81, 39 %, 1665 MHz
2026/06/17 12:52:48.062, 40.92 W, 81, 28 %, 1770 MHz
2026/06/17 12:52:49.072, 42.54 W, 81, 35 %, 1770 MHz
2026/06/17 12:52:50.084, 37.51 W, 80, 37 %, 1650 MHz
2026/06/17 12:52:51.101, 38.85 W, 81, 42 %, 1747 MHz
2026/06/17 12:52:52.114, 40.66 W, 81, 30 %, 1747 MHz
2026/06/17 12:52:53.118, 37.57 W, 80, 35 %, 1545 MHz
2026/06/17 12:52:54.130, 33.06 W, 80, 37 %, 1500 MHz
2026/06/17 12:52:55.145, 33.15 W, 80, 39 %, 1500 MHz
2026/06/17 12:52:56.159, 31.47 W, 79, 37 %, 1500 MHz
2026/06/17 12:52:57.171, 33.85 W, 80, 40 %, 1515 MHz
2026/06/17 12:52:58.187, 33.31 W, 79, 40 %, 1515 MHz
2026/06/17 12:52:59.200, 34.36 W, 80, 41 %, 1545 MHz
2026/06/17 12:53:00.216, 34.25 W, 80, 37 %, 1545 MHz
2026/06/17 12:53:01.230, 34.90 W, 80, 39 %, 1537 MHz
2026/06/17 12:53:02.243, 34.24 W, 80, 39 %, 1522 MHz
2026/06/17 12:53:03.257, 33.40 W, 79, 41 %, 1515 MHz
2026/06/17 12:53:04.268, 33.73 W, 80, 40 %, 1515 MHz
2026/06/17 12:53:05.280, 33.69 W, 80, 41 %, 1537 MHz
2026/06/17 12:53:06.297, 33.66 W, 80, 39 %, 1620 MHz
2026/06/17 12:53:07.309, 36.68 W, 80, 39 %, 1620 MHz
2026/06/17 12:53:08.312, 34.61 W, 79, 35 %, 1522 MHz
2026/06/17 12:53:09.328, 31.23 W, 79, 36 %, 1500 MHz
2026/06/17 12:53:10.345, 32.06 W, 79, 36 %, 1500 MHz
2026/06/17 12:53:11.358, 32.12 W, 79, 37 %, 1500 MHz
2026/06/17 12:53:12.373, 32.27 W, 79, 27 %, 1500 MHz
2026/06/17 12:53:13.384, 33.23 W, 79, 39 %, 1500 MHz
2026/06/17 12:53:14.398, 34.23 W, 79, 40 %, 1522 MHz
2026/06/17 12:53:15.413, 35.07 W, 80, 32 %, 1552 MHz
2026/06/17 12:53:16.430, 34.92 W, 79, 39 %, 1522 MHz
2026/06/17 12:53:17.444, 34.05 W, 79, 39 %, 1522 MHz
2026/06/17 12:53:18.450, 43.67 W, 81, 40 %, 1740 MHz
2026/06/17 12:53:19.468, 46.19 W, 81, 34 %, 1852 MHz
2026/06/17 12:53:20.483, 44.30 W, 81, 31 %, 1605 MHz
2026/06/17 12:53:21.493, 33.83 W, 80, 37 %, 1537 MHz
2026/06/17 12:53:22.508, 32.01 W, 79, 36 %, 1500 MHz
2026/06/17 12:53:23.523, 32.91 W, 79, 38 %, 1500 MHz
2026/06/17 12:53:24.534, 51.80 W, 79, 36 %, 1500 MHz
2026/06/17 12:53:25.551, 31.67 W, 79, 35 %, 1500 MHz
2026/06/17 12:53:26.552, 31.83 W, 79, 35 %, 1500 MHz
2026/06/17 12:53:27.562, 31.74 W, 79, 36 %, 1500 MHz
2026/06/17 12:53:28.573, 31.17 W, 79, 35 %, 1500 MHz
2026/06/17 12:53:29.582, 34.41 W, 79, 39 %, 1552 MHz
2026/06/17 12:53:30.591, 34.21 W, 79, 40 %, 1575 MHz
2026/06/17 12:53:31.603, 36.38 W, 79, 40 %, 1597 MHz
2026/06/17 12:53:32.618, 36.68 W, 80, 38 %, 1635 MHz
2026/06/17 12:53:33.628, 38.18 W, 80, 39 %, 1635 MHz
2026/06/17 12:53:34.643, 36.28 W, 80, 38 %, 1597 MHz
2026/06/17 12:53:35.658, 36.10 W, 80, 39 %, 1620 MHz
2026/06/17 12:53:36.669, 34.84 W, 80, 37 %, 1537 MHz
2026/06/17 12:53:37.684, 35.43 W, 80, 38 %, 1590 MHz
2026/06/17 12:53:38.691, 35.78 W, 80, 37 %, 1635 MHz
2026/06/17 12:53:39.705, 36.91 W, 80, 38 %, 1635 MHz
2026/06/17 12:53:40.719, 32.67 W, 79, 35 %, 1507 MHz
2026/06/17 12:53:41.734, 32.13 W, 79, 35 %, 1500 MHz
2026/06/17 12:53:42.747, 32.40 W, 79, 37 %, 1500 MHz
2026/06/17 12:53:43.761, 32.20 W, 79, 35 %, 1500 MHz
2026/06/17 12:53:44.779, 32.97 W, 79, 38 %, 1545 MHz
2026/06/17 12:53:45.793, 36.65 W, 80, 41 %, 1612 MHz
2026/06/17 12:53:46.810, 36.52 W, 79, 36 %, 1612 MHz
2026/06/17 12:53:47.813, 35.98 W, 79, 40 %, 1590 MHz
2026/06/17 12:53:48.823, 35.40 W, 80, 37 %, 1590 MHz
2026/06/17 12:53:49.836, 37.07 W, 80, 38 %, 1650 MHz
2026/06/17 12:53:50.848, 37.27 W, 80, 39 %, 1650 MHz
2026/06/17 12:53:51.861, 36.68 W, 80, 39 %, 1605 MHz
2026/06/17 12:53:52.866, 35.24 W, 80, 41 %, 1612 MHz
2026/06/17 12:53:53.880, 34.01 W, 80, 39 %, 1612 MHz
2026/06/17 12:53:54.895, 35.89 W, 79, 39 %, 1575 MHz
2026/06/17 12:53:55.905, 36.06 W, 79, 35 %, 1620 MHz
2026/06/17 12:53:56.921, 34.87 W, 80, 36 %, 1620 MHz
2026/06/17 12:53:57.936, 32.99 W, 79, 36 %, 1500 MHz
2026/06/17 12:53:58.951, 32.53 W, 79, 36 %, 1500 MHz
2026/06/17 12:53:59.967, 32.24 W, 79, 38 %, 1500 MHz
2026/06/17 12:54:00.981, 31.14 W, 79, 38 %, 1515 MHz
2026/06/17 12:54:01.993, 34.78 W, 80, 37 %, 1597 MHz
2026/06/17 12:54:03.009, 36.41 W, 79, 38 %, 1597 MHz
2026/06/17 12:54:04.024, 37.54 W, 80, 39 %, 1642 MHz
2026/06/17 12:54:05.039, 36.58 W, 80, 36 %, 1582 MHz
2026/06/17 12:54:06.056, 35.19 W, 79, 40 %, 1567 MHz
2026/06/17 12:54:07.072, 36.42 W, 80, 42 %, 1635 MHz
2026/06/17 12:54:08.084, 36.73 W, 80, 35 %, 1635 MHz
2026/06/17 12:54:09.099, 37.09 W, 80, 41 %, 1627 MHz
2026/06/17 12:54:10.110, 37.46 W, 80, 40 %, 1657 MHz
2026/06/17 12:54:11.126, 37.75 W, 80, 37 %, 1657 MHz
2026/06/17 12:54:12.141, 35.85 W, 80, 35 %, 1597 MHz
2026/06/17 12:54:13.158, 33.47 W, 79, 37 %, 1522 MHz
2026/06/17 12:54:14.173, 32.60 W, 79, 38 %, 1500 MHz
2026/06/17 12:54:15.187, 32.38 W, 79, 39 %, 1500 MHz
2026/06/17 12:54:16.199, 32.00 W, 79, 37 %, 1500 MHz
2026/06/17 12:54:17.213, 33.53 W, 79, 39 %, 1530 MHz
2026/06/17 12:54:18.225, 35.21 W, 80, 42 %, 1597 MHz
2026/06/17 12:54:19.238, 36.30 W, 80, 40 %, 1605 MHz
2026/06/17 12:54:20.252, 35.99 W, 80, 39 %, 1605 MHz
2026/06/17 12:54:21.268, 35.67 W, 79, 39 %, 1582 MHz
2026/06/17 12:54:22.285, 35.29 W, 79, 40 %, 1582 MHz
2026/06/17 12:54:23.297, 34.38 W, 79, 39 %, 1537 MHz
2026/06/17 12:54:24.312, 33.61 W, 79, 38 %, 1507 MHz
2026/06/17 12:54:25.327, 33.88 W, 79, 39 %, 1552 MHz
2026/06/17 12:54:26.343, 34.41 W, 79, 38 %, 1552 MHz
2026/06/17 12:54:27.356, 34.94 W, 79, 39 %, 1545 MHz
2026/06/17 12:54:28.371, 32.12 W, 79, 36 %, 1500 MHz
2026/06/17 12:54:29.374, 31.97 W, 79, 35 %, 1500 MHz
2026/06/17 12:54:30.384, 31.27 W, 79, 36 %, 1500 MHz
2026/06/17 12:54:31.397, 31.52 W, 79, 36 %, 1500 MHz
2026/06/17 12:54:32.408, 32.03 W, 79, 36 %, 1500 MHz
2026/06/17 12:54:33.425, 32.30 W, 79, 38 %, 1500 MHz
2026/06/17 12:54:34.437, 32.70 W, 79, 40 %, 1500 MHz
2026/06/17 12:54:35.453, 32.74 W, 79, 40 %, 1507 MHz
2026/06/17 12:54:36.468, 33.11 W, 79, 38 %, 1507 MHz
2026/06/17 12:54:37.484, 33.20 W, 79, 37 %, 1515 MHz
2026/06/17 12:54:38.496, 32.79 W, 79, 38 %, 1515 MHz
2026/06/17 12:54:39.510, 32.67 W, 79, 37 %, 1500 MHz
2026/06/17 12:54:40.524, 32.37 W, 79, 38 %, 1500 MHz
2026/06/17 12:54:41.537, 32.58 W, 78, 38 %, 1500 MHz
2026/06/17 12:54:42.550, 32.65 W, 79, 38 %, 1507 MHz
2026/06/17 12:54:43.565, 32.58 W, 79, 38 %, 1507 MHz
2026/06/17 12:54:44.568, 33.41 W, 78, 35 %, 1500 MHz
2026/06/17 12:54:45.583, 31.75 W, 78, 35 %, 1500 MHz
2026/06/17 12:54:46.596, 31.46 W, 78, 34 %, 1500 MHz
2026/06/17 12:54:47.610, 31.95 W, 78, 36 %, 1500 MHz
2026/06/17 12:54:48.624, 32.39 W, 78, 37 %, 1500 MHz
2026/06/17 12:54:49.637, 31.99 W, 78, 31 %, 1500 MHz
2026/06/17 12:54:50.654, 32.28 W, 79, 33 %, 1500 MHz
2026/06/17 12:54:51.657, 31.79 W, 78, 37 %, 1500 MHz
2026/06/17 12:54:52.669, 31.31 W, 78, 35 %, 1500 MHz
2026/06/17 12:54:53.684, 31.52 W, 78, 36 %, 1500 MHz
2026/06/17 12:54:54.699, 31.10 W, 78, 35 %, 1500 MHz
2026/06/17 12:54:55.713, 33.57 W, 78, 38 %, 1515 MHz
2026/06/17 12:54:56.730, 42.70 W, 80, 33 %, 1800 MHz
2026/06/17 12:54:57.749, 44.12 W, 81, 36 %, 1800 MHz
2026/06/17 12:54:58.765, 39.51 W, 80, 36 %, 1665 MHz
2026/06/17 12:54:59.779, 36.90 W, 79, 37 %, 1620 MHz
2026/06/17 12:55:00.792, 33.29 W, 79, 37 %, 1537 MHz
2026/06/17 12:55:01.806, 31.82 W, 79, 36 %, 1500 MHz
2026/06/17 12:55:02.823, 32.08 W, 79, 34 %, 1500 MHz
2026/06/17 12:55:03.834, 31.98 W, 78, 35 %, 1500 MHz
2026/06/17 12:55:04.853, 30.82 W, 78, 32 %, 1500 MHz
2026/06/17 12:55:05.870, 34.19 W, 79, 40 %, 1545 MHz
2026/06/17 12:55:06.883, 36.33 W, 79, 37 %, 1605 MHz
2026/06/17 12:55:07.896, 35.14 W, 79, 40 %, 1605 MHz
2026/06/17 12:55:08.908, 37.04 W, 80, 39 %, 1642 MHz
2026/06/17 12:55:09.925, 36.97 W, 79, 37 %, 1597 MHz
2026/06/17 12:55:10.939, 37.21 W, 79, 41 %, 1650 MHz
2026/06/17 12:55:11.951, 38.65 W, 80, 40 %, 1665 MHz
2026/06/17 12:55:12.967, 40.03 W, 80, 38 %, 1695 MHz
2026/06/17 12:55:13.980, 40.31 W, 80, 40 %, 1687 MHz
2026/06/17 12:55:14.994, 38.89 W, 80, 39 %, 1665 MHz
2026/06/17 12:55:16.007, 37.51 W, 79, 35 %, 1620 MHz
2026/06/17 12:55:17.022, 33.93 W, 79, 37 %, 1545 MHz
2026/06/17 12:55:18.034, 32.82 W, 79, 36 %, 1500 MHz
2026/06/17 12:55:19.039, 32.22 W, 79, 36 %, 1500 MHz
2026/06/17 12:55:20.051, 32.04 W, 79, 36 %, 1500 MHz
2026/06/17 12:55:21.068, 31.10 W, 79, 38 %, 1500 MHz
2026/06/17 12:55:22.087, 34.03 W, 79, 36 %, 1537 MHz
2026/06/17 12:55:23.106, 33.33 W, 79, 36 %, 1537 MHz
2026/06/17 12:55:24.119, 33.09 W, 79, 38 %, 1507 MHz
2026/06/17 12:55:25.135, 32.32 W, 79, 37 %, 1507 MHz
2026/06/17 12:55:26.147, 32.76 W, 79, 39 %, 1500 MHz
2026/06/17 12:55:27.164, 32.59 W, 79, 39 %, 1500 MHz
2026/06/17 12:55:28.179, 32.37 W, 78, 38 %, 1500 MHz
2026/06/17 12:55:29.190, 32.60 W, 78, 38 %, 1500 MHz
2026/06/17 12:55:30.201, 32.69 W, 79, 38 %, 1500 MHz
2026/06/17 12:55:31.211, 32.19 W, 78, 36 %, 1500 MHz
2026/06/17 12:55:32.225, 32.14 W, 78, 36 %, 1500 MHz
2026/06/17 12:55:33.238, 31.41 W, 78, 35 %, 1500 MHz
2026/06/17 12:55:34.251, 31.48 W, 78, 35 %, 1500 MHz
2026/06/17 12:55:35.265, 31.80 W, 79, 36 %, 1500 MHz
2026/06/17 12:55:36.270, 31.99 W, 78, 38 %, 1500 MHz
2026/06/17 12:55:37.283, 32.35 W, 78, 38 %, 1500 MHz
2026/06/17 12:55:38.297, 32.40 W, 79, 39 %, 1500 MHz
2026/06/17 12:55:39.310, 32.66 W, 78, 38 %, 1500 MHz
2026/06/17 12:55:40.322, 32.50 W, 78, 38 %, 1500 MHz
2026/06/17 12:55:41.332, 32.98 W, 79, 39 %, 1500 MHz
2026/06/17 12:55:42.350, 34.56 W, 79, 37 %, 1560 MHz
2026/06/17 12:55:43.366, 36.38 W, 79, 39 %, 1612 MHz
2026/06/17 12:55:44.383, 38.16 W, 79, 41 %, 1717 MHz
2026/06/17 12:55:45.400, 40.15 W, 80, 38 %, 1725 MHz
2026/06/17 12:55:46.403, 40.55 W, 80, 38 %, 1725 MHz
2026/06/17 12:55:47.416, 41.13 W, 80, 38 %, 1740 MHz
2026/06/17 12:55:48.433, 38.49 W, 80, 35 %, 1740 MHz
2026/06/17 12:55:49.444, 35.73 W, 79, 38 %, 1560 MHz
2026/06/17 12:55:50.456, 33.30 W, 79, 37 %, 1500 MHz
2026/06/17 12:55:51.473, 31.62 W, 79, 36 %, 1500 MHz
2026/06/17 12:55:52.489, 34.81 W, 79, 41 %, 1530 MHz
2026/06/17 12:55:53.505, 35.00 W, 79, 37 %, 1590 MHz
2026/06/17 12:55:54.522, 35.54 W, 79, 38 %, 1590 MHz
2026/06/17 12:55:55.529, 35.67 W, 79, 37 %, 1590 MHz
