timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/22 14:05:57.153, 36.69 W, 83, 34 %, 1582 MHz
2026/06/22 14:05:58.176, 33.13 W, 82, 34 %, 1500 MHz
2026/06/22 14:05:59.191, 33.25 W, 82, 36 %, 1500 MHz
2026/06/22 14:06:00.202, 33.48 W, 83, 35 %, 1500 MHz
2026/06/22 14:06:01.217, 32.04 W, 82, 34 %, 1500 MHz
2026/06/22 14:06:02.231, 33.35 W, 82, 36 %, 1500 MHz
2026/06/22 14:06:03.244, 31.39 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:04.258, 31.11 W, 82, 27 %, 1500 MHz
2026/06/22 14:06:05.269, 31.56 W, 82, 33 %, 1500 MHz
2026/06/22 14:06:06.278, 30.43 W, 81, 27 %, 1500 MHz
2026/06/22 14:06:07.290, 31.83 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:08.303, 32.00 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:09.318, 30.70 W, 81, 25 %, 1500 MHz
2026/06/22 14:06:10.330, 31.90 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:11.344, 31.33 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:12.351, 29.44 W, 81, 25 %, 1500 MHz
2026/06/22 14:06:13.367, 31.62 W, 82, 33 %, 1500 MHz
2026/06/22 14:06:14.381, 31.33 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:15.398, 31.73 W, 82, 33 %, 1500 MHz
2026/06/22 14:06:16.408, 32.20 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:17.419, 31.55 W, 81, 25 %, 1500 MHz
2026/06/22 14:06:18.435, 32.37 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:19.444, 31.94 W, 82, 32 %, 1500 MHz
2026/06/22 14:06:20.455, 32.16 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:21.472, 31.68 W, 82, 33 %, 1500 MHz
2026/06/22 14:06:22.483, 31.92 W, 82, 33 %, 1500 MHz
2026/06/22 14:06:23.491, 32.19 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:24.504, 31.96 W, 82, 33 %, 1500 MHz
2026/06/22 14:06:25.517, 29.74 W, 81, 26 %, 1500 MHz
2026/06/22 14:06:26.532, 31.69 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:27.547, 31.02 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:28.558, 31.41 W, 81, 30 %, 1500 MHz
2026/06/22 14:06:29.570, 31.31 W, 81, 31 %, 1500 MHz
2026/06/22 14:06:30.584, 31.27 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:31.592, 31.23 W, 81, 29 %, 1500 MHz
2026/06/22 14:06:32.606, 30.50 W, 81, 31 %, 1500 MHz
2026/06/22 14:06:33.615, 30.90 W, 81, 31 %, 1500 MHz
2026/06/22 14:06:34.626, 31.88 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:35.638, 31.46 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:36.654, 30.83 W, 81, 24 %, 1500 MHz
2026/06/22 14:06:37.663, 30.76 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:38.677, 31.45 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:39.694, 30.82 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:40.707, 31.57 W, 81, 31 %, 1500 MHz
2026/06/22 14:06:41.716, 30.15 W, 81, 30 %, 1500 MHz
2026/06/22 14:06:42.723, 31.36 W, 81, 29 %, 1500 MHz
2026/06/22 14:06:43.733, 31.05 W, 81, 30 %, 1500 MHz
2026/06/22 14:06:44.744, 28.17 W, 81, 26 %, 1500 MHz
2026/06/22 14:06:45.756, 31.67 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:46.771, 32.22 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:47.782, 32.31 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:48.794, 32.72 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:49.807, 32.12 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:50.821, 32.23 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:51.830, 31.72 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:52.843, 31.30 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:53.853, 30.93 W, 81, 29 %, 1500 MHz
2026/06/22 14:06:54.864, 31.43 W, 81, 32 %, 1500 MHz
2026/06/22 14:06:55.881, 32.05 W, 81, 33 %, 1500 MHz
2026/06/22 14:06:56.893, 30.84 W, 81, 25 %, 1500 MHz
2026/06/22 14:06:57.905, 31.29 W, 81, 34 %, 1500 MHz
2026/06/22 14:06:58.919, 31.89 W, 81, 31 %, 1500 MHz
2026/06/22 14:06:59.929, 31.50 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:00.940, 31.66 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:01.952, 31.75 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:02.962, 31.44 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:03.976, 32.16 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:04.987, 30.33 W, 81, 31 %, 1500 MHz
2026/06/22 14:07:06.003, 31.24 W, 81, 31 %, 1500 MHz
2026/06/22 14:07:07.013, 31.47 W, 81, 29 %, 1500 MHz
2026/06/22 14:07:08.025, 32.01 W, 81, 23 %, 1500 MHz
2026/06/22 14:07:09.044, 31.50 W, 81, 29 %, 1500 MHz
2026/06/22 14:07:10.056, 32.23 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:11.069, 32.06 W, 81, 31 %, 1500 MHz
2026/06/22 14:07:12.082, 31.52 W, 81, 29 %, 1500 MHz
2026/06/22 14:07:13.094, 30.67 W, 81, 29 %, 1500 MHz
2026/06/22 14:07:14.107, 30.42 W, 81, 30 %, 1500 MHz
2026/06/22 14:07:15.121, 31.68 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:16.134, 30.62 W, 81, 27 %, 1500 MHz
2026/06/22 14:07:17.150, 32.14 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:18.163, 31.21 W, 81, 31 %, 1500 MHz
2026/06/22 14:07:19.170, 29.27 W, 81, 29 %, 1500 MHz
2026/06/22 14:07:20.185, 31.85 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:21.200, 31.60 W, 81, 30 %, 1500 MHz
2026/06/22 14:07:22.210, 31.53 W, 81, 28 %, 1500 MHz
2026/06/22 14:07:23.225, 32.28 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:24.239, 31.98 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:25.253, 31.89 W, 81, 31 %, 1500 MHz
2026/06/22 14:07:26.267, 32.20 W, 81, 34 %, 1500 MHz
2026/06/22 14:07:27.278, 31.53 W, 81, 34 %, 1500 MHz
2026/06/22 14:07:28.289, 32.00 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:29.300, 31.80 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:30.312, 30.79 W, 81, 24 %, 1500 MHz
2026/06/22 14:07:31.329, 31.54 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:32.342, 32.11 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:33.358, 31.92 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:34.376, 32.04 W, 81, 34 %, 1500 MHz
2026/06/22 14:07:35.390, 31.64 W, 81, 34 %, 1500 MHz
2026/06/22 14:07:36.401, 31.96 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:37.415, 32.01 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:38.429, 28.56 W, 81, 31 %, 1500 MHz
2026/06/22 14:07:39.447, 31.72 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:40.459, 31.82 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:41.471, 35.90 W, 81, 23 %, 1500 MHz
2026/06/22 14:07:42.486, 31.86 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:43.499, 31.86 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:44.512, 31.21 W, 81, 33 %, 1500 MHz
2026/06/22 14:07:45.528, 31.80 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:46.540, 32.11 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:47.555, 31.97 W, 81, 32 %, 1500 MHz
2026/06/22 14:07:48.565, 30.70 W, 81, 30 %, 1500 MHz
2026/06/22 14:07:49.578, 31.98 W, 81, 29 %, 1500 MHz
2026/06/22 14:07:50.594, 29.87 W, 81, 27 %, 1500 MHz
2026/06/22 14:07:51.605, 29.59 W, 81, 26 %, 1500 MHz
2026/06/22 14:07:52.619, 29.17 W, 80, 27 %, 1500 MHz
2026/06/22 14:07:53.627, 30.04 W, 81, 28 %, 1500 MHz
2026/06/22 14:07:54.642, 29.13 W, 81, 24 %, 1500 MHz
2026/06/22 14:07:55.656, 30.18 W, 81, 28 %, 1500 MHz
2026/06/22 14:07:56.669, 30.75 W, 81, 27 %, 1500 MHz
2026/06/22 14:07:57.680, 30.15 W, 80, 29 %, 1500 MHz
2026/06/22 14:07:58.693, 30.80 W, 81, 29 %, 1500 MHz
2026/06/22 14:07:59.706, 28.31 W, 81, 28 %, 1500 MHz
2026/06/22 14:08:00.720, 31.11 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:01.730, 32.44 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:02.746, 30.94 W, 81, 28 %, 1500 MHz
2026/06/22 14:08:03.756, 31.59 W, 81, 31 %, 1500 MHz
2026/06/22 14:08:04.766, 32.56 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:05.781, 31.46 W, 81, 30 %, 1500 MHz
2026/06/22 14:08:06.793, 31.72 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:07.803, 30.61 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:08.817, 30.33 W, 81, 27 %, 1500 MHz
2026/06/22 14:08:09.831, 29.93 W, 81, 29 %, 1500 MHz
2026/06/22 14:08:10.846, 31.09 W, 81, 25 %, 1500 MHz
2026/06/22 14:08:11.857, 32.03 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:12.871, 31.43 W, 81, 34 %, 1500 MHz
2026/06/22 14:08:13.885, 31.36 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:14.894, 30.08 W, 80, 31 %, 1500 MHz
2026/06/22 14:08:15.904, 31.50 W, 81, 35 %, 1500 MHz
2026/06/22 14:08:16.920, 31.88 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:17.936, 31.92 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:18.950, 31.09 W, 81, 31 %, 1500 MHz
2026/06/22 14:08:19.966, 32.02 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:20.977, 31.61 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:21.991, 31.17 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:23.004, 32.09 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:24.014, 31.62 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:25.029, 31.75 W, 81, 31 %, 1500 MHz
2026/06/22 14:08:26.042, 31.78 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:27.054, 31.81 W, 81, 34 %, 1500 MHz
2026/06/22 14:08:28.067, 31.30 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:29.078, 31.85 W, 81, 34 %, 1500 MHz
2026/06/22 14:08:30.084, 30.17 W, 80, 24 %, 1500 MHz
2026/06/22 14:08:31.093, 28.98 W, 80, 25 %, 1500 MHz
2026/06/22 14:08:32.109, 30.14 W, 81, 26 %, 1500 MHz
2026/06/22 14:08:33.124, 30.24 W, 81, 29 %, 1500 MHz
2026/06/22 14:08:34.137, 30.10 W, 80, 30 %, 1500 MHz
2026/06/22 14:08:35.151, 31.28 W, 81, 32 %, 1500 MHz
2026/06/22 14:08:36.161, 32.34 W, 81, 35 %, 1500 MHz
2026/06/22 14:08:37.177, 32.83 W, 81, 34 %, 1500 MHz
2026/06/22 14:08:38.197, 33.16 W, 81, 35 %, 1500 MHz
2026/06/22 14:08:39.206, 33.80 W, 81, 38 %, 1500 MHz
2026/06/22 14:08:40.220, 33.96 W, 81, 36 %, 1500 MHz
2026/06/22 14:08:41.230, 32.75 W, 81, 35 %, 1500 MHz
2026/06/22 14:08:42.243, 31.67 W, 81, 29 %, 1500 MHz
2026/06/22 14:08:43.257, 32.83 W, 81, 35 %, 1500 MHz
2026/06/22 14:08:44.269, 33.53 W, 81, 37 %, 1500 MHz
2026/06/22 14:08:45.280, 32.54 W, 81, 35 %, 1500 MHz
2026/06/22 14:08:46.290, 32.56 W, 81, 37 %, 1500 MHz
2026/06/22 14:08:47.300, 35.02 W, 81, 38 %, 1500 MHz
2026/06/22 14:08:48.310, 34.67 W, 82, 37 %, 1545 MHz
2026/06/22 14:08:49.319, 34.35 W, 81, 33 %, 1545 MHz
2026/06/22 14:08:50.329, 35.83 W, 82, 40 %, 1597 MHz
2026/06/22 14:08:51.341, 37.42 W, 82, 39 %, 1597 MHz
2026/06/22 14:08:52.349, 35.39 W, 81, 35 %, 1620 MHz
2026/06/22 14:08:53.357, 36.45 W, 82, 38 %, 1620 MHz
2026/06/22 14:08:54.374, 34.01 W, 82, 38 %, 1507 MHz
2026/06/22 14:08:55.390, 31.82 W, 81, 34 %, 1500 MHz
2026/06/22 14:08:56.400, 30.27 W, 81, 25 %, 1500 MHz
2026/06/22 14:08:57.406, 31.32 W, 81, 33 %, 1500 MHz
2026/06/22 14:08:58.417, 30.59 W, 81, 24 %, 1500 MHz
2026/06/22 14:08:59.431, 32.21 W, 81, 32 %, 1500 MHz
2026/06/22 14:09:00.438, 33.17 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:01.453, 33.24 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:02.459, 33.37 W, 81, 37 %, 1500 MHz
2026/06/22 14:09:03.475, 32.55 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:04.496, 31.93 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:05.502, 33.03 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:06.506, 33.09 W, 81, 31 %, 1500 MHz
2026/06/22 14:09:07.525, 32.02 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:08.538, 21.20 W, 81, 35 %, 1500 MHz
2026/06/22 14:09:09.548, 31.93 W, 81, 26 %, 1500 MHz
2026/06/22 14:09:10.562, 30.33 W, 81, 27 %, 1500 MHz
2026/06/22 14:09:11.573, 31.03 W, 81, 29 %, 1500 MHz
2026/06/22 14:09:12.584, 29.98 W, 81, 27 %, 1500 MHz
2026/06/22 14:09:13.597, 32.57 W, 81, 36 %, 1500 MHz
2026/06/22 14:09:14.609, 32.40 W, 81, 28 %, 1500 MHz
2026/06/22 14:09:15.622, 33.74 W, 81, 36 %, 1500 MHz
2026/06/22 14:09:16.634, 33.04 W, 81, 35 %, 1500 MHz
2026/06/22 14:09:17.646, 30.42 W, 81, 23 %, 1500 MHz
2026/06/22 14:09:18.658, 30.19 W, 81, 32 %, 1500 MHz
2026/06/22 14:09:19.673, 30.02 W, 81, 30 %, 1500 MHz
2026/06/22 14:09:20.685, 30.11 W, 81, 27 %, 1500 MHz
2026/06/22 14:09:21.697, 30.31 W, 81, 30 %, 1500 MHz
2026/06/22 14:09:22.715, 30.28 W, 81, 30 %, 1500 MHz
2026/06/22 14:09:23.723, 29.78 W, 81, 30 %, 1500 MHz
2026/06/22 14:09:24.733, 29.85 W, 81, 31 %, 1500 MHz
2026/06/22 14:09:25.744, 30.00 W, 80, 29 %, 1500 MHz
2026/06/22 14:09:26.750, 30.15 W, 81, 30 %, 1500 MHz
2026/06/22 14:09:27.762, 31.10 W, 81, 38 %, 1500 MHz
2026/06/22 14:09:28.774, 32.49 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:29.787, 30.23 W, 81, 32 %, 1500 MHz
2026/06/22 14:09:30.802, 31.01 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:31.809, 29.43 W, 81, 29 %, 1500 MHz
2026/06/22 14:09:32.822, 32.67 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:33.828, 30.57 W, 81, 29 %, 1500 MHz
2026/06/22 14:09:34.843, 29.46 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:35.862, 31.02 W, 80, 31 %, 1500 MHz
2026/06/22 14:09:36.886, 30.89 W, 81, 32 %, 1500 MHz
2026/06/22 14:09:37.905, 31.95 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:38.919, 31.68 W, 81, 28 %, 1500 MHz
2026/06/22 14:09:39.929, 32.19 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:40.934, 32.29 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:41.944, 29.15 W, 81, 32 %, 1500 MHz
2026/06/22 14:09:42.958, 31.85 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:43.974, 31.45 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:44.982, 31.06 W, 81, 27 %, 1500 MHz
2026/06/22 14:09:46.000, 33.39 W, 81, 33 %, 1500 MHz
2026/06/22 14:09:47.014, 33.85 W, 81, 38 %, 1500 MHz
2026/06/22 14:09:48.029, 32.76 W, 80, 25 %, 1500 MHz
2026/06/22 14:09:49.045, 32.23 W, 81, 34 %, 1500 MHz
2026/06/22 14:09:50.051, 32.64 W, 81, 35 %, 1500 MHz
2026/06/22 14:09:51.063, 33.44 W, 81, 35 %, 1500 MHz
2026/06/22 14:09:52.075, 33.33 W, 81, 35 %, 1500 MHz
2026/06/22 14:09:53.087, 33.46 W, 81, 38 %, 1500 MHz
2026/06/22 14:09:54.100, 33.78 W, 81, 39 %, 1500 MHz
2026/06/22 14:09:55.111, 34.03 W, 81, 38 %, 1500 MHz
2026/06/22 14:09:56.125, 34.65 W, 81, 40 %, 1507 MHz
2026/06/22 14:09:57.143, 34.42 W, 81, 39 %, 1507 MHz
2026/06/22 14:09:58.151, 30.59 W, 81, 28 %, 1500 MHz
2026/06/22 14:09:59.159, 34.26 W, 81, 40 %, 1500 MHz
2026/06/22 14:10:00.174, 35.10 W, 81, 39 %, 1545 MHz
2026/06/22 14:10:01.184, 36.27 W, 82, 39 %, 1575 MHz
2026/06/22 14:10:02.195, 36.52 W, 82, 37 %, 1575 MHz
2026/06/22 14:10:03.214, 38.98 W, 82, 38 %, 1635 MHz
2026/06/22 14:10:04.230, 39.21 W, 82, 38 %, 1642 MHz
2026/06/22 14:10:05.243, 39.38 W, 82, 37 %, 1642 MHz
2026/06/22 14:10:06.260, 36.28 W, 82, 42 %, 1605 MHz
2026/06/22 14:10:07.272, 39.06 W, 83, 38 %, 1642 MHz
2026/06/22 14:10:08.289, 40.20 W, 82, 39 %, 1642 MHz
2026/06/22 14:10:09.304, 38.42 W, 82, 25 %, 1642 MHz
2026/06/22 14:10:10.318, 38.15 W, 82, 35 %, 1590 MHz
2026/06/22 14:10:11.330, 38.08 W, 82, 37 %, 1605 MHz
2026/06/22 14:10:12.343, 38.19 W, 82, 38 %, 1605 MHz
2026/06/22 14:10:13.356, 35.22 W, 82, 38 %, 1500 MHz
2026/06/22 14:10:14.367, 34.74 W, 82, 41 %, 1522 MHz
2026/06/22 14:10:15.382, 35.20 W, 82, 38 %, 1537 MHz
2026/06/22 14:10:16.387, 35.72 W, 82, 36 %, 1552 MHz
2026/06/22 14:10:17.404, 36.24 W, 82, 26 %, 1605 MHz
2026/06/22 14:10:18.416, 37.19 W, 83, 36 %, 1605 MHz
2026/06/22 14:10:19.430, 33.51 W, 81, 32 %, 1500 MHz
2026/06/22 14:10:20.441, 33.24 W, 82, 37 %, 1500 MHz
2026/06/22 14:10:21.452, 33.25 W, 82, 40 %, 1500 MHz
2026/06/22 14:10:22.470, 33.91 W, 82, 36 %, 1500 MHz
2026/06/22 14:10:23.482, 35.36 W, 82, 37 %, 1537 MHz
2026/06/22 14:10:24.498, 34.56 W, 82, 38 %, 1537 MHz
2026/06/22 14:10:25.510, 34.87 W, 82, 38 %, 1500 MHz
2026/06/22 14:10:26.516, 35.59 W, 82, 39 %, 1515 MHz
2026/06/22 14:10:27.530, 36.68 W, 82, 40 %, 1567 MHz
2026/06/22 14:10:28.539, 35.86 W, 82, 27 %, 1567 MHz
2026/06/22 14:10:29.552, 36.77 W, 82, 41 %, 1582 MHz
2026/06/22 14:10:30.567, 37.81 W, 83, 39 %, 1612 MHz
2026/06/22 14:10:31.583, 39.57 W, 83, 38 %, 1612 MHz
2026/06/22 14:10:32.599, 35.92 W, 82, 40 %, 1530 MHz
2026/06/22 14:10:33.613, 36.88 W, 82, 41 %, 1605 MHz
2026/06/22 14:10:34.628, 38.67 W, 83, 38 %, 1605 MHz
2026/06/22 14:10:35.638, 37.35 W, 82, 39 %, 1537 MHz
2026/06/22 14:10:36.651, 34.84 W, 82, 38 %, 1552 MHz
2026/06/22 14:10:37.666, 36.43 W, 82, 33 %, 1590 MHz
2026/06/22 14:10:38.679, 37.47 W, 82, 40 %, 1597 MHz
2026/06/22 14:10:39.696, 37.88 W, 83, 40 %, 1597 MHz
2026/06/22 14:10:40.708, 38.40 W, 82, 36 %, 1612 MHz
2026/06/22 14:10:41.722, 37.01 W, 83, 36 %, 1612 MHz
2026/06/22 14:10:42.734, 35.08 W, 82, 38 %, 1500 MHz
2026/06/22 14:10:43.747, 34.10 W, 82, 37 %, 1507 MHz
2026/06/22 14:10:44.761, 33.60 W, 82, 35 %, 1500 MHz
2026/06/22 14:10:45.775, 33.59 W, 82, 40 %, 1500 MHz
2026/06/22 14:10:46.791, 35.85 W, 82, 38 %, 1545 MHz
2026/06/22 14:10:47.803, 36.35 W, 82, 39 %, 1560 MHz
2026/06/22 14:10:48.816, 35.92 W, 82, 37 %, 1567 MHz
2026/06/22 14:10:49.827, 36.55 W, 83, 39 %, 1590 MHz
2026/06/22 14:10:50.841, 37.45 W, 83, 37 %, 1590 MHz
2026/06/22 14:10:51.847, 38.22 W, 83, 39 %, 1597 MHz
2026/06/22 14:10:52.860, 37.23 W, 82, 37 %, 1597 MHz
2026/06/22 14:10:53.874, 37.32 W, 83, 39 %, 1537 MHz
2026/06/22 14:10:54.892, 35.70 W, 82, 38 %, 1522 MHz
2026/06/22 14:10:55.909, 36.73 W, 83, 39 %, 1567 MHz
2026/06/22 14:10:56.921, 33.56 W, 82, 28 %, 1597 MHz
2026/06/22 14:10:57.934, 38.18 W, 83, 39 %, 1597 MHz
2026/06/22 14:10:58.947, 35.90 W, 83, 40 %, 1545 MHz
2026/06/22 14:10:59.961, 36.25 W, 83, 40 %, 1545 MHz
2026/06/22 14:11:00.973, 34.51 W, 82, 35 %, 1545 MHz
2026/06/22 14:11:01.982, 36.35 W, 82, 38 %, 1560 MHz
2026/06/22 14:11:02.992, 36.58 W, 82, 39 %, 1537 MHz
2026/06/22 14:11:04.002, 37.04 W, 83, 36 %, 1560 MHz
2026/06/22 14:11:05.015, 37.09 W, 83, 40 %, 1582 MHz
2026/06/22 14:11:06.029, 36.48 W, 83, 38 %, 1590 MHz
2026/06/22 14:11:07.035, 38.19 W, 83, 40 %, 1605 MHz
2026/06/22 14:11:08.054, 37.17 W, 83, 36 %, 1605 MHz
2026/06/22 14:11:09.064, 36.23 W, 83, 41 %, 1552 MHz
2026/06/22 14:11:10.077, 36.49 W, 83, 38 %, 1567 MHz
2026/06/22 14:11:11.086, 36.70 W, 83, 36 %, 1567 MHz
2026/06/22 14:11:12.114, 21.91 W, 82, 36 %, 1500 MHz
2026/06/22 14:11:13.126, 34.51 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:14.143, 36.08 W, 83, 39 %, 1560 MHz
2026/06/22 14:11:15.156, 37.66 W, 83, 37 %, 1582 MHz
2026/06/22 14:11:16.169, 36.80 W, 83, 32 %, 1597 MHz
2026/06/22 14:11:17.200, 36.99 W, 83, 38 %, 1552 MHz
2026/06/22 14:11:18.210, 36.92 W, 82, 39 %, 1575 MHz
2026/06/22 14:11:19.222, 37.04 W, 83, 40 %, 1590 MHz
2026/06/22 14:11:20.235, 36.32 W, 83, 28 %, 1590 MHz
2026/06/22 14:11:21.249, 37.18 W, 83, 36 %, 1537 MHz
2026/06/22 14:11:22.263, 36.05 W, 83, 38 %, 1515 MHz
2026/06/22 14:11:23.276, 35.83 W, 83, 36 %, 1537 MHz
2026/06/22 14:11:24.289, 34.69 W, 82, 34 %, 1507 MHz
2026/06/22 14:11:25.303, 36.37 W, 83, 40 %, 1560 MHz
2026/06/22 14:11:26.319, 37.42 W, 83, 39 %, 1582 MHz
2026/06/22 14:11:27.330, 36.89 W, 83, 39 %, 1582 MHz
2026/06/22 14:11:28.345, 36.12 W, 83, 39 %, 1530 MHz
2026/06/22 14:11:29.357, 35.05 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:30.370, 34.49 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:31.383, 36.20 W, 83, 39 %, 1545 MHz
2026/06/22 14:11:32.407, 36.28 W, 82, 37 %, 1545 MHz
2026/06/22 14:11:33.418, 31.48 W, 82, 27 %, 1500 MHz
2026/06/22 14:11:34.433, 34.09 W, 82, 39 %, 1500 MHz
2026/06/22 14:11:35.445, 36.72 W, 82, 41 %, 1560 MHz
2026/06/22 14:11:36.455, 35.41 W, 83, 38 %, 1560 MHz
2026/06/22 14:11:37.470, 35.94 W, 82, 39 %, 1515 MHz
2026/06/22 14:11:38.479, 35.15 W, 82, 38 %, 1500 MHz
2026/06/22 14:11:39.494, 34.51 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:40.506, 34.71 W, 82, 39 %, 1500 MHz
2026/06/22 14:11:41.516, 35.15 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:42.526, 35.30 W, 82, 36 %, 1537 MHz
2026/06/22 14:11:43.538, 34.77 W, 82, 27 %, 1537 MHz
2026/06/22 14:11:44.554, 34.23 W, 82, 36 %, 1507 MHz
2026/06/22 14:11:45.568, 34.80 W, 82, 39 %, 1507 MHz
2026/06/22 14:11:46.582, 34.29 W, 82, 38 %, 1500 MHz
2026/06/22 14:11:47.595, 34.63 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:48.604, 35.65 W, 82, 34 %, 1545 MHz
2026/06/22 14:11:49.615, 34.30 W, 82, 32 %, 1545 MHz
2026/06/22 14:11:50.623, 34.85 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:51.633, 35.28 W, 82, 38 %, 1500 MHz
2026/06/22 14:11:52.646, 34.58 W, 82, 39 %, 1500 MHz
2026/06/22 14:11:53.656, 34.35 W, 82, 39 %, 1500 MHz
2026/06/22 14:11:54.670, 33.39 W, 82, 35 %, 1500 MHz
2026/06/22 14:11:55.680, 34.07 W, 82, 37 %, 1500 MHz
2026/06/22 14:11:56.691, 32.67 W, 82, 35 %, 1500 MHz
2026/06/22 14:11:57.701, 32.01 W, 82, 28 %, 1500 MHz
2026/06/22 14:11:58.707, 33.77 W, 82, 38 %, 1500 MHz
2026/06/22 14:11:59.718, 34.18 W, 82, 40 %, 1500 MHz
2026/06/22 14:12:00.730, 33.42 W, 82, 34 %, 1500 MHz
2026/06/22 14:12:01.737, 33.88 W, 82, 38 %, 1500 MHz
2026/06/22 14:12:02.748, 34.26 W, 82, 36 %, 1500 MHz
2026/06/22 14:12:03.756, 34.24 W, 82, 38 %, 1500 MHz
2026/06/22 14:12:04.764, 32.22 W, 82, 34 %, 1500 MHz
2026/06/22 14:12:05.775, 33.80 W, 82, 38 %, 1500 MHz
2026/06/22 14:12:06.790, 35.33 W, 82, 37 %, 1537 MHz
2026/06/22 14:12:07.809, 34.20 W, 82, 27 %, 1537 MHz
