timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/18 15:29:26.151, 15.89 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:27.158, 15.92 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:28.165, 15.90 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:29.173, 15.88 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:30.179, 16.00 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:31.186, 15.90 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:32.193, 15.89 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:33.200, 16.05 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:34.207, 16.00 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:35.214, 16.07 W, 53, 0 %, 1500 MHz
2026/06/18 15:29:36.221, 16.10 W, 53, 3 %, 1500 MHz
2026/06/18 15:29:37.224, 16.27 W, 53, 1 %, 1500 MHz
2026/06/18 15:29:38.230, 16.36 W, 54, 7 %, 1500 MHz
2026/06/18 15:29:39.235, 16.09 W, 54, 2 %, 1500 MHz
2026/06/18 15:29:40.242, 16.36 W, 54, 4 %, 1500 MHz
2026/06/18 15:29:41.249, 16.05 W, 54, 0 %, 1500 MHz
2026/06/18 15:29:42.255, 16.38 W, 54, 0 %, 1500 MHz
2026/06/18 15:29:43.263, 16.62 W, 54, 7 %, 1500 MHz
2026/06/18 15:29:44.269, 16.77 W, 55, 3 %, 1500 MHz
2026/06/18 15:29:45.276, 16.42 W, 54, 0 %, 1500 MHz
2026/06/18 15:29:46.297, 16.19 W, 55, 0 %, 1500 MHz
2026/06/18 15:29:47.304, 16.10 W, 55, 6 %, 1500 MHz
2026/06/18 15:29:48.319, 16.19 W, 55, 1 %, 1500 MHz
2026/06/18 15:29:49.329, 16.71 W, 56, 8 %, 1500 MHz
2026/06/18 15:29:50.339, 16.82 W, 56, 8 %, 1500 MHz
2026/06/18 15:29:51.350, 16.98 W, 56, 7 %, 1500 MHz
2026/06/18 15:29:52.366, 16.97 W, 57, 10 %, 1500 MHz
2026/06/18 15:29:53.383, 16.87 W, 57, 12 %, 1500 MHz
2026/06/18 15:29:54.397, 17.30 W, 57, 13 %, 1500 MHz
2026/06/18 15:29:55.403, 17.35 W, 58, 9 %, 1500 MHz
2026/06/18 15:29:56.413, 17.31 W, 58, 8 %, 1500 MHz
2026/06/18 15:29:57.420, 17.33 W, 58, 8 %, 1500 MHz
2026/06/18 15:29:58.426, 17.35 W, 58, 8 %, 1500 MHz
2026/06/18 15:29:59.438, 17.46 W, 58, 11 %, 1500 MHz
2026/06/18 15:30:00.451, 17.31 W, 58, 8 %, 1500 MHz
2026/06/18 15:30:01.463, 17.41 W, 59, 8 %, 1500 MHz
2026/06/18 15:30:02.482, 17.55 W, 59, 8 %, 1500 MHz
2026/06/18 15:30:03.496, 17.57 W, 59, 8 %, 1500 MHz
2026/06/18 15:30:04.510, 26.85 W, 60, 40 %, 1515 MHz
2026/06/18 15:30:05.515, 29.42 W, 61, 29 %, 1672 MHz
2026/06/18 15:30:06.530, 27.76 W, 61, 29 %, 1500 MHz
2026/06/18 15:30:07.542, 22.89 W, 60, 24 %, 1500 MHz
2026/06/18 15:30:08.548, 23.92 W, 61, 23 %, 1500 MHz
2026/06/18 15:30:09.563, 24.34 W, 61, 24 %, 1500 MHz
2026/06/18 15:30:10.579, 23.26 W, 61, 21 %, 1500 MHz
2026/06/18 15:30:11.593, 21.32 W, 61, 7 %, 1500 MHz
2026/06/18 15:30:12.608, 28.85 W, 62, 38 %, 1545 MHz
2026/06/18 15:30:13.627, 30.55 W, 63, 39 %, 1552 MHz
2026/06/18 15:30:14.645, 29.62 W, 63, 37 %, 1552 MHz
2026/06/18 15:30:15.649, 29.33 W, 63, 38 %, 1500 MHz
2026/06/18 15:30:16.661, 29.82 W, 63, 38 %, 1500 MHz
2026/06/18 15:30:17.677, 28.41 W, 63, 37 %, 1500 MHz
2026/06/18 15:30:18.687, 29.04 W, 64, 39 %, 1500 MHz
2026/06/18 15:30:19.703, 29.60 W, 64, 37 %, 1500 MHz
2026/06/18 15:30:20.719, 29.63 W, 64, 37 %, 1500 MHz
2026/06/18 15:30:21.733, 29.67 W, 64, 38 %, 1500 MHz
2026/06/18 15:30:22.748, 29.58 W, 65, 38 %, 1500 MHz
2026/06/18 15:30:23.759, 29.53 W, 65, 38 %, 1500 MHz
2026/06/18 15:30:24.772, 29.46 W, 65, 37 %, 1500 MHz
2026/06/18 15:30:25.786, 28.93 W, 65, 36 %, 1500 MHz
2026/06/18 15:30:26.804, 29.49 W, 65, 39 %, 1500 MHz
2026/06/18 15:30:27.819, 29.92 W, 65, 38 %, 1500 MHz
2026/06/18 15:30:28.832, 29.91 W, 65, 38 %, 1500 MHz
2026/06/18 15:30:29.845, 29.28 W, 66, 37 %, 1507 MHz
2026/06/18 15:30:30.856, 29.30 W, 66, 40 %, 1500 MHz
2026/06/18 15:30:31.871, 29.93 W, 66, 38 %, 1500 MHz
2026/06/18 15:30:32.883, 29.20 W, 66, 37 %, 1500 MHz
2026/06/18 15:30:33.898, 29.16 W, 66, 35 %, 1500 MHz
2026/06/18 15:30:34.903, 28.73 W, 67, 32 %, 1500 MHz
2026/06/18 15:30:35.914, 29.85 W, 67, 39 %, 1500 MHz
2026/06/18 15:30:36.927, 29.85 W, 67, 38 %, 1500 MHz
2026/06/18 15:30:37.931, 28.66 W, 67, 34 %, 1500 MHz
2026/06/18 15:30:38.937, 28.48 W, 67, 35 %, 1500 MHz
2026/06/18 15:30:39.955, 29.67 W, 67, 39 %, 1500 MHz
2026/06/18 15:30:40.969, 30.20 W, 68, 35 %, 1500 MHz
2026/06/18 15:30:41.982, 30.38 W, 67, 38 %, 1500 MHz
2026/06/18 15:30:42.997, 30.14 W, 68, 38 %, 1500 MHz
2026/06/18 15:30:44.010, 29.69 W, 68, 34 %, 1500 MHz
2026/06/18 15:30:45.024, 29.95 W, 68, 38 %, 1500 MHz
2026/06/18 15:30:46.034, 29.93 W, 68, 37 %, 1500 MHz
2026/06/18 15:30:47.047, 29.54 W, 68, 36 %, 1500 MHz
2026/06/18 15:30:48.057, 29.83 W, 68, 38 %, 1500 MHz
2026/06/18 15:30:49.069, 30.41 W, 68, 39 %, 1500 MHz
2026/06/18 15:30:50.079, 29.79 W, 68, 35 %, 1507 MHz
2026/06/18 15:30:51.089, 29.15 W, 68, 36 %, 1500 MHz
2026/06/18 15:30:52.104, 29.17 W, 69, 35 %, 1500 MHz
2026/06/18 15:30:53.122, 29.13 W, 68, 33 %, 1500 MHz
2026/06/18 15:30:54.131, 30.13 W, 69, 38 %, 1500 MHz
2026/06/18 15:30:55.143, 30.49 W, 69, 37 %, 1522 MHz
2026/06/18 15:30:56.157, 30.10 W, 69, 37 %, 1500 MHz
2026/06/18 15:30:57.170, 29.67 W, 69, 35 %, 1500 MHz
2026/06/18 15:30:58.185, 29.23 W, 69, 36 %, 1500 MHz
2026/06/18 15:30:59.198, 29.18 W, 69, 35 %, 1500 MHz
2026/06/18 15:31:00.204, 29.56 W, 69, 37 %, 1500 MHz
2026/06/18 15:31:01.217, 30.43 W, 69, 39 %, 1500 MHz
2026/06/18 15:31:02.234, 31.13 W, 69, 39 %, 1500 MHz
2026/06/18 15:31:03.253, 31.27 W, 70, 38 %, 1500 MHz
2026/06/18 15:31:04.268, 30.87 W, 69, 36 %, 1500 MHz
2026/06/18 15:31:05.278, 30.57 W, 70, 36 %, 1500 MHz
2026/06/18 15:31:06.291, 34.09 W, 70, 37 %, 1650 MHz
2026/06/18 15:31:07.302, 36.16 W, 71, 39 %, 1717 MHz
2026/06/18 15:31:08.320, 37.83 W, 71, 39 %, 1732 MHz
2026/06/18 15:31:09.334, 38.82 W, 71, 38 %, 1762 MHz
2026/06/18 15:31:10.345, 44.17 W, 72, 41 %, 1920 MHz
2026/06/18 15:31:11.358, 46.94 W, 73, 36 %, 1920 MHz
2026/06/18 15:31:12.372, 45.96 W, 72, 34 %, 1732 MHz
2026/06/18 15:31:13.386, 36.83 W, 71, 38 %, 1672 MHz
2026/06/18 15:31:14.403, 34.44 W, 71, 35 %, 1597 MHz
2026/06/18 15:31:15.415, 30.85 W, 70, 34 %, 1500 MHz
2026/06/18 15:31:16.428, 29.34 W, 70, 35 %, 1500 MHz
2026/06/18 15:31:17.442, 30.05 W, 70, 35 %, 1500 MHz
2026/06/18 15:31:18.455, 30.09 W, 70, 36 %, 1500 MHz
2026/06/18 15:31:19.468, 30.77 W, 70, 36 %, 1500 MHz
2026/06/18 15:31:20.487, 31.18 W, 70, 38 %, 1500 MHz
2026/06/18 15:31:21.502, 32.88 W, 70, 36 %, 1552 MHz
2026/06/18 15:31:22.515, 31.82 W, 70, 36 %, 1500 MHz
2026/06/18 15:31:23.524, 30.89 W, 70, 38 %, 1500 MHz
2026/06/18 15:31:24.538, 30.73 W, 70, 37 %, 1500 MHz
2026/06/18 15:31:25.551, 30.10 W, 70, 35 %, 1500 MHz
2026/06/18 15:31:26.563, 30.89 W, 70, 37 %, 1500 MHz
2026/06/18 15:31:27.581, 30.24 W, 70, 36 %, 1500 MHz
2026/06/18 15:31:28.593, 31.00 W, 69, 36 %, 1500 MHz
2026/06/18 15:31:29.605, 30.17 W, 70, 34 %, 1500 MHz
2026/06/18 15:31:30.617, 30.80 W, 70, 37 %, 1500 MHz
2026/06/18 15:31:31.625, 31.24 W, 70, 39 %, 1500 MHz
2026/06/18 15:31:32.639, 31.00 W, 70, 37 %, 1500 MHz
2026/06/18 15:31:33.651, 30.58 W, 70, 33 %, 1500 MHz
2026/06/18 15:31:34.662, 30.68 W, 70, 37 %, 1500 MHz
2026/06/18 15:31:35.675, 31.22 W, 70, 37 %, 1500 MHz
2026/06/18 15:31:36.691, 30.88 W, 70, 39 %, 1500 MHz
2026/06/18 15:31:37.707, 31.42 W, 70, 38 %, 1515 MHz
2026/06/18 15:31:38.724, 34.29 W, 71, 38 %, 1680 MHz
2026/06/18 15:31:39.736, 35.44 W, 70, 31 %, 1680 MHz
2026/06/18 15:31:40.749, 32.70 W, 70, 35 %, 1500 MHz
2026/06/18 15:31:41.761, 30.57 W, 70, 36 %, 1500 MHz
2026/06/18 15:31:42.773, 29.85 W, 70, 35 %, 1500 MHz
2026/06/18 15:31:43.789, 30.94 W, 70, 36 %, 1500 MHz
2026/06/18 15:31:44.802, 42.52 W, 73, 39 %, 1927 MHz
2026/06/18 15:31:45.818, 50.11 W, 73, 39 %, 1882 MHz
2026/06/18 15:31:46.837, 49.98 W, 73, 36 %, 1927 MHz
2026/06/18 15:31:47.844, 46.76 W, 72, 35 %, 1740 MHz
2026/06/18 15:31:48.859, 37.21 W, 71, 35 %, 1650 MHz
2026/06/18 15:31:49.874, 33.09 W, 70, 36 %, 1560 MHz
2026/06/18 15:31:50.882, 29.62 W, 70, 34 %, 1500 MHz
2026/06/18 15:31:51.897, 29.43 W, 70, 34 %, 1500 MHz
2026/06/18 15:31:52.909, 29.49 W, 70, 33 %, 1500 MHz
2026/06/18 15:31:53.920, 29.52 W, 70, 34 %, 1500 MHz
2026/06/18 15:31:54.926, 33.02 W, 70, 41 %, 1627 MHz
2026/06/18 15:31:55.943, 34.74 W, 71, 37 %, 1627 MHz
2026/06/18 15:31:56.958, 34.38 W, 71, 38 %, 1575 MHz
2026/06/18 15:31:57.976, 35.14 W, 71, 39 %, 1627 MHz
2026/06/18 15:31:58.982, 39.29 W, 73, 44 %, 1927 MHz
2026/06/18 15:31:59.999, 50.10 W, 73, 38 %, 1912 MHz
2026/06/18 15:32:01.016, 45.80 W, 73, 33 %, 1912 MHz
2026/06/18 15:32:02.030, 40.28 W, 71, 34 %, 1582 MHz
2026/06/18 15:32:03.046, 34.04 W, 72, 38 %, 1657 MHz
2026/06/18 15:32:04.061, 40.04 W, 72, 42 %, 1822 MHz
2026/06/18 15:32:05.078, 44.92 W, 74, 42 %, 1890 MHz
2026/06/18 15:32:06.086, 47.95 W, 73, 29 %, 1927 MHz
2026/06/18 15:32:07.095, 46.05 W, 73, 36 %, 1725 MHz
2026/06/18 15:32:08.116, 36.36 W, 72, 35 %, 1635 MHz
2026/06/18 15:32:09.128, 35.63 W, 72, 37 %, 1612 MHz
2026/06/18 15:32:10.143, 35.42 W, 72, 40 %, 1627 MHz
2026/06/18 15:32:11.158, 38.12 W, 72, 40 %, 1710 MHz
2026/06/18 15:32:12.174, 40.44 W, 73, 40 %, 1732 MHz
2026/06/18 15:32:13.186, 40.51 W, 73, 36 %, 1755 MHz
2026/06/18 15:32:14.200, 39.05 W, 72, 35 %, 1582 MHz
2026/06/18 15:32:15.212, 33.63 W, 72, 36 %, 1530 MHz
2026/06/18 15:32:16.229, 31.65 W, 71, 38 %, 1500 MHz
2026/06/18 15:32:17.243, 32.58 W, 71, 41 %, 1537 MHz
2026/06/18 15:32:18.259, 33.06 W, 72, 37 %, 1537 MHz
2026/06/18 15:32:19.274, 31.26 W, 71, 33 %, 1500 MHz
2026/06/18 15:32:20.287, 31.36 W, 71, 38 %, 1500 MHz
2026/06/18 15:32:21.300, 31.66 W, 72, 38 %, 1500 MHz
2026/06/18 15:32:22.315, 32.14 W, 71, 39 %, 1500 MHz
2026/06/18 15:32:23.331, 32.38 W, 71, 40 %, 1515 MHz
2026/06/18 15:32:24.349, 32.10 W, 71, 36 %, 1515 MHz
2026/06/18 15:32:25.363, 31.39 W, 71, 38 %, 1500 MHz
2026/06/18 15:32:26.372, 32.16 W, 71, 38 %, 1530 MHz
2026/06/18 15:32:27.390, 32.71 W, 71, 39 %, 1530 MHz
2026/06/18 15:32:28.403, 32.40 W, 71, 39 %, 1500 MHz
2026/06/18 15:32:29.416, 31.48 W, 71, 37 %, 1500 MHz
2026/06/18 15:32:30.434, 31.36 W, 71, 39 %, 1500 MHz
2026/06/18 15:32:31.445, 31.08 W, 71, 37 %, 1500 MHz
2026/06/18 15:32:32.459, 30.93 W, 71, 37 %, 1500 MHz
2026/06/18 15:32:33.477, 31.35 W, 71, 39 %, 1500 MHz
2026/06/18 15:32:34.494, 31.63 W, 71, 38 %, 1500 MHz
2026/06/18 15:32:35.509, 32.51 W, 71, 40 %, 1500 MHz
2026/06/18 15:32:36.518, 31.48 W, 71, 37 %, 1500 MHz
2026/06/18 15:32:37.530, 31.64 W, 71, 38 %, 1500 MHz
2026/06/18 15:32:38.547, 31.90 W, 71, 36 %, 1515 MHz
2026/06/18 15:32:39.563, 33.17 W, 71, 40 %, 1605 MHz
2026/06/18 15:32:40.578, 34.35 W, 71, 37 %, 1605 MHz
2026/06/18 15:32:41.589, 33.13 W, 71, 35 %, 1552 MHz
2026/06/18 15:32:42.603, 31.33 W, 71, 38 %, 1500 MHz
2026/06/18 15:32:43.620, 32.82 W, 72, 41 %, 1575 MHz
2026/06/18 15:32:44.636, 39.77 W, 73, 41 %, 1762 MHz
2026/06/18 15:32:45.652, 42.09 W, 73, 38 %, 1792 MHz
2026/06/18 15:32:46.668, 45.14 W, 73, 40 %, 1845 MHz
2026/06/18 15:32:47.685, 45.28 W, 73, 36 %, 1845 MHz
2026/06/18 15:32:48.704, 44.91 W, 74, 37 %, 1875 MHz
2026/06/18 15:32:49.712, 47.93 W, 75, 41 %, 1890 MHz
2026/06/18 15:32:50.729, 48.15 W, 75, 38 %, 1890 MHz
2026/06/18 15:32:51.745, 48.56 W, 74, 38 %, 1837 MHz
2026/06/18 15:32:52.760, 47.94 W, 75, 40 %, 1882 MHz
2026/06/18 15:32:53.775, 48.89 W, 75, 38 %, 1875 MHz
2026/06/18 15:32:54.793, 47.72 W, 75, 38 %, 1875 MHz
2026/06/18 15:32:55.809, 50.21 W, 76, 41 %, 1920 MHz
2026/06/18 15:32:56.821, 50.69 W, 76, 40 %, 1920 MHz
2026/06/18 15:32:57.836, 47.77 W, 75, 38 %, 1837 MHz
2026/06/18 15:32:58.851, 43.05 W, 74, 35 %, 1777 MHz
2026/06/18 15:32:59.864, 40.09 W, 74, 37 %, 1717 MHz
2026/06/18 15:33:00.872, 37.63 W, 74, 37 %, 1665 MHz
2026/06/18 15:33:01.887, 37.17 W, 74, 38 %, 1627 MHz
2026/06/18 15:33:02.903, 35.10 W, 73, 38 %, 1620 MHz
2026/06/18 15:33:03.918, 35.36 W, 73, 39 %, 1620 MHz
2026/06/18 15:33:04.932, 36.00 W, 73, 41 %, 1650 MHz
2026/06/18 15:33:05.935, 36.76 W, 73, 38 %, 1650 MHz
2026/06/18 15:33:06.952, 36.62 W, 73, 40 %, 1642 MHz
2026/06/18 15:33:07.968, 35.89 W, 73, 38 %, 1620 MHz
2026/06/18 15:33:08.981, 35.87 W, 73, 38 %, 1620 MHz
2026/06/18 15:33:10.000, 36.18 W, 73, 40 %, 1627 MHz
2026/06/18 15:33:11.016, 35.96 W, 73, 38 %, 1627 MHz
2026/06/18 15:33:12.028, 36.66 W, 73, 41 %, 1642 MHz
2026/06/18 15:33:13.043, 37.33 W, 73, 40 %, 1642 MHz
2026/06/18 15:33:14.060, 39.79 W, 74, 41 %, 1710 MHz
2026/06/18 15:33:15.076, 40.09 W, 74, 34 %, 1777 MHz
2026/06/18 15:33:16.091, 42.97 W, 74, 41 %, 1792 MHz
2026/06/18 15:33:17.103, 46.81 W, 75, 42 %, 1875 MHz
2026/06/18 15:33:18.120, 48.57 W, 75, 40 %, 1875 MHz
2026/06/18 15:33:19.130, 47.46 W, 75, 39 %, 1822 MHz
2026/06/18 15:33:20.145, 46.67 W, 75, 40 %, 1852 MHz
2026/06/18 15:33:21.160, 46.68 W, 75, 34 %, 1852 MHz
2026/06/18 15:33:22.168, 46.50 W, 75, 40 %, 1807 MHz
2026/06/18 15:33:23.177, 44.56 W, 75, 40 %, 1815 MHz
2026/06/18 15:33:24.188, 48.72 W, 76, 40 %, 1905 MHz
2026/06/18 15:33:25.204, 50.61 W, 76, 38 %, 1905 MHz
2026/06/18 15:33:26.220, 49.05 W, 76, 39 %, 1830 MHz
2026/06/18 15:33:27.236, 51.16 W, 77, 41 %, 1890 MHz
2026/06/18 15:33:28.248, 50.30 W, 77, 38 %, 1882 MHz
2026/06/18 15:33:29.262, 49.70 W, 77, 39 %, 1912 MHz
2026/06/18 15:33:30.277, 51.42 W, 77, 40 %, 1890 MHz
2026/06/18 15:33:31.292, 51.69 W, 77, 39 %, 1882 MHz
2026/06/18 15:33:32.310, 49.93 W, 77, 40 %, 1867 MHz
2026/06/18 15:33:33.324, 48.78 W, 76, 39 %, 1860 MHz
2026/06/18 15:33:34.329, 48.43 W, 77, 40 %, 1845 MHz
2026/06/18 15:33:35.340, 49.88 W, 77, 39 %, 1860 MHz
2026/06/18 15:33:36.358, 48.98 W, 77, 40 %, 1852 MHz
2026/06/18 15:33:37.372, 50.33 W, 77, 38 %, 1875 MHz
2026/06/18 15:33:38.391, 50.58 W, 77, 40 %, 1890 MHz
2026/06/18 15:33:39.399, 51.34 W, 77, 41 %, 1912 MHz
2026/06/18 15:33:40.417, 51.67 W, 78, 39 %, 1912 MHz
2026/06/18 15:33:41.429, 51.31 W, 78, 40 %, 1897 MHz
2026/06/18 15:33:42.446, 50.56 W, 77, 40 %, 1875 MHz
2026/06/18 15:33:43.451, 49.34 W, 77, 38 %, 1867 MHz
2026/06/18 15:33:44.465, 49.72 W, 77, 40 %, 1867 MHz
2026/06/18 15:33:45.483, 44.01 W, 77, 39 %, 1800 MHz
2026/06/18 15:33:46.502, 46.45 W, 77, 41 %, 1830 MHz
2026/06/18 15:33:47.506, 49.02 W, 77, 40 %, 1860 MHz
2026/06/18 15:33:48.519, 51.55 W, 78, 39 %, 1897 MHz
2026/06/18 15:33:49.528, 51.58 W, 77, 39 %, 1905 MHz
2026/06/18 15:33:50.544, 47.59 W, 78, 38 %, 1905 MHz
2026/06/18 15:33:51.559, 49.04 W, 77, 40 %, 1845 MHz
2026/06/18 15:33:52.572, 47.90 W, 77, 39 %, 1845 MHz
2026/06/18 15:33:53.589, 46.44 W, 77, 39 %, 1785 MHz
2026/06/18 15:33:54.605, 45.60 W, 77, 39 %, 1822 MHz
2026/06/18 15:33:55.618, 47.04 W, 77, 40 %, 1830 MHz
2026/06/18 15:33:56.632, 47.84 W, 77, 40 %, 1830 MHz
2026/06/18 15:33:57.636, 50.23 W, 78, 41 %, 1905 MHz
2026/06/18 15:33:58.653, 51.34 W, 78, 39 %, 1905 MHz
2026/06/18 15:33:59.676, 53.63 W, 78, 38 %, 1905 MHz
2026/06/18 15:34:00.682, 51.48 W, 78, 40 %, 1882 MHz
2026/06/18 15:34:01.687, 48.52 W, 78, 40 %, 1882 MHz
2026/06/18 15:34:02.706, 50.40 W, 78, 37 %, 1912 MHz
2026/06/18 15:34:03.725, 51.88 W, 78, 38 %, 1912 MHz
2026/06/18 15:34:04.740, 50.55 W, 78, 37 %, 1867 MHz
2026/06/18 15:34:05.747, 51.67 W, 78, 39 %, 1897 MHz
2026/06/18 15:34:06.763, 52.20 W, 78, 42 %, 1912 MHz
2026/06/18 15:34:07.775, 51.50 W, 78, 37 %, 1912 MHz
2026/06/18 15:34:08.792, 50.58 W, 78, 37 %, 1897 MHz
2026/06/18 15:34:09.805, 48.26 W, 78, 37 %, 1837 MHz
2026/06/18 15:34:10.823, 47.04 W, 77, 39 %, 1837 MHz
2026/06/18 15:34:11.839, 47.72 W, 77, 40 %, 1837 MHz
2026/06/18 15:34:12.853, 45.98 W, 77, 40 %, 1807 MHz
2026/06/18 15:34:13.869, 45.20 W, 77, 37 %, 1807 MHz
2026/06/18 15:34:14.888, 44.10 W, 77, 40 %, 1747 MHz
2026/06/18 15:34:15.899, 38.15 W, 76, 35 %, 1665 MHz
2026/06/18 15:34:16.912, 34.90 W, 75, 38 %, 1590 MHz
2026/06/18 15:34:17.922, 38.87 W, 75, 38 %, 1695 MHz
2026/06/18 15:34:18.934, 39.91 W, 75, 40 %, 1695 MHz
2026/06/18 15:34:19.946, 36.04 W, 75, 34 %, 1635 MHz
2026/06/18 15:34:20.955, 34.00 W, 74, 39 %, 1552 MHz
2026/06/18 15:34:21.974, 33.76 W, 74, 42 %, 1605 MHz
2026/06/18 15:34:22.983, 39.89 W, 75, 36 %, 1740 MHz
2026/06/18 15:34:23.994, 44.81 W, 76, 37 %, 1852 MHz
2026/06/18 15:34:25.010, 48.69 W, 76, 32 %, 1852 MHz
2026/06/18 15:34:26.022, 50.93 W, 77, 40 %, 1897 MHz
2026/06/18 15:34:27.038, 51.70 W, 77, 41 %, 1912 MHz
2026/06/18 15:34:28.045, 51.38 W, 77, 37 %, 1912 MHz
2026/06/18 15:34:29.058, 50.22 W, 77, 37 %, 1912 MHz
2026/06/18 15:34:30.073, 42.23 W, 76, 39 %, 1747 MHz
2026/06/18 15:34:31.089, 46.11 W, 76, 41 %, 1815 MHz
2026/06/18 15:34:32.104, 45.44 W, 76, 38 %, 1815 MHz
2026/06/18 15:34:33.122, 43.79 W, 76, 41 %, 1785 MHz
2026/06/18 15:34:34.130, 44.93 W, 76, 39 %, 1807 MHz
2026/06/18 15:34:35.137, 45.06 W, 76, 38 %, 1807 MHz
2026/06/18 15:34:36.155, 43.46 W, 76, 39 %, 1747 MHz
2026/06/18 15:34:37.165, 41.37 W, 76, 41 %, 1762 MHz
2026/06/18 15:34:38.176, 42.18 W, 76, 40 %, 1762 MHz
2026/06/18 15:34:39.189, 41.60 W, 76, 41 %, 1762 MHz
2026/06/18 15:34:40.205, 42.09 W, 76, 38 %, 1762 MHz
2026/06/18 15:34:41.222, 42.29 W, 76, 41 %, 1755 MHz
2026/06/18 15:34:42.238, 45.16 W, 77, 39 %, 1845 MHz
2026/06/18 15:34:43.251, 48.15 W, 77, 39 %, 1867 MHz
2026/06/18 15:34:44.265, 49.60 W, 77, 39 %, 1875 MHz
2026/06/18 15:34:45.280, 49.65 W, 77, 37 %, 1875 MHz
2026/06/18 15:34:46.295, 49.27 W, 77, 40 %, 1867 MHz
2026/06/18 15:34:47.311, 49.40 W, 77, 41 %, 1852 MHz
2026/06/18 15:34:48.323, 45.49 W, 77, 34 %, 1852 MHz
2026/06/18 15:34:49.341, 47.27 W, 77, 37 %, 1837 MHz
2026/06/18 15:34:50.355, 47.94 W, 77, 39 %, 1837 MHz
2026/06/18 15:34:51.367, 46.23 W, 77, 40 %, 1837 MHz
2026/06/18 15:34:52.381, 47.80 W, 77, 39 %, 1837 MHz
2026/06/18 15:34:53.392, 47.16 W, 77, 39 %, 1822 MHz
2026/06/18 15:34:54.405, 47.31 W, 77, 38 %, 1830 MHz
2026/06/18 15:34:55.423, 46.03 W, 77, 36 %, 1815 MHz
2026/06/18 15:34:56.440, 47.39 W, 77, 39 %, 1837 MHz
2026/06/18 15:34:57.457, 49.21 W, 78, 41 %, 1867 MHz
2026/06/18 15:34:58.471, 50.49 W, 78, 39 %, 1882 MHz
2026/06/18 15:34:59.490, 50.55 W, 78, 40 %, 1860 MHz
2026/06/18 15:35:00.496, 48.65 W, 78, 39 %, 1852 MHz
2026/06/18 15:35:01.503, 49.77 W, 78, 40 %, 1860 MHz
2026/06/18 15:35:02.514, 49.95 W, 78, 41 %, 1890 MHz
2026/06/18 15:35:03.525, 51.40 W, 79, 39 %, 1890 MHz
2026/06/18 15:35:04.530, 50.29 W, 78, 40 %, 1837 MHz
2026/06/18 15:35:05.549, 51.29 W, 78, 39 %, 1912 MHz
2026/06/18 15:35:06.562, 52.02 W, 79, 38 %, 1912 MHz
2026/06/18 15:35:07.577, 50.61 W, 78, 38 %, 1912 MHz
2026/06/18 15:35:08.586, 50.37 W, 78, 41 %, 1867 MHz
2026/06/18 15:35:09.600, 49.17 W, 79, 37 %, 1867 MHz
2026/06/18 15:35:10.615, 49.04 W, 78, 38 %, 1822 MHz
2026/06/18 15:35:11.628, 44.34 W, 77, 36 %, 1777 MHz
2026/06/18 15:35:12.640, 44.22 W, 77, 40 %, 1777 MHz
2026/06/18 15:35:13.655, 45.34 W, 77, 41 %, 1807 MHz
2026/06/18 15:35:14.660, 47.15 W, 77, 40 %, 1830 MHz
2026/06/18 15:35:15.673, 47.27 W, 77, 38 %, 1830 MHz
2026/06/18 15:35:16.689, 48.09 W, 77, 35 %, 1837 MHz
2026/06/18 15:35:17.708, 47.90 W, 78, 36 %, 1882 MHz
2026/06/18 15:35:18.724, 50.15 W, 78, 38 %, 1882 MHz
2026/06/18 15:35:19.738, 52.53 W, 78, 39 %, 1912 MHz
2026/06/18 15:35:20.751, 52.05 W, 78, 40 %, 1897 MHz
2026/06/18 15:35:21.762, 49.20 W, 78, 34 %, 1897 MHz
2026/06/18 15:35:22.774, 40.61 W, 77, 37 %, 1702 MHz
2026/06/18 15:35:23.788, 39.41 W, 76, 40 %, 1672 MHz
2026/06/18 15:35:24.803, 38.80 W, 76, 39 %, 1687 MHz
2026/06/18 15:35:25.821, 39.12 W, 76, 37 %, 1657 MHz
2026/06/18 15:35:26.839, 37.76 W, 75, 38 %, 1657 MHz
2026/06/18 15:35:27.852, 40.02 W, 76, 40 %, 1695 MHz
2026/06/18 15:35:28.872, 38.80 W, 75, 39 %, 1657 MHz
2026/06/18 15:35:29.886, 39.49 W, 76, 39 %, 1695 MHz
2026/06/18 15:35:30.904, 42.73 W, 77, 39 %, 1845 MHz
2026/06/18 15:35:31.917, 48.25 W, 77, 37 %, 1867 MHz
2026/06/18 15:35:32.931, 45.37 W, 77, 36 %, 1867 MHz
2026/06/18 15:35:33.940, 47.38 W, 77, 39 %, 1837 MHz
2026/06/18 15:35:34.956, 46.53 W, 77, 35 %, 1837 MHz
2026/06/18 15:35:35.965, 43.05 W, 76, 40 %, 1732 MHz
2026/06/18 15:35:36.978, 41.18 W, 76, 40 %, 1762 MHz
