timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/18 16:05:11.105, 30.88 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:12.116, 29.93 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:13.145, 30.32 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:14.153, 30.63 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:15.157, 29.57 W, 72, 27 %, 1500 MHz
2026/06/18 16:05:16.175, 30.61 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:17.186, 30.57 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:18.203, 29.82 W, 72, 30 %, 1500 MHz
2026/06/18 16:05:19.216, 30.97 W, 72, 38 %, 1500 MHz
2026/06/18 16:05:20.230, 31.26 W, 72, 39 %, 1500 MHz
2026/06/18 16:05:21.244, 30.67 W, 72, 31 %, 1500 MHz
2026/06/18 16:05:22.255, 30.33 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:23.271, 30.59 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:24.286, 29.87 W, 72, 26 %, 1500 MHz
2026/06/18 16:05:25.297, 30.96 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:26.301, 30.82 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:27.315, 30.17 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:28.331, 30.86 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:29.345, 30.91 W, 72, 38 %, 1500 MHz
2026/06/18 16:05:30.360, 29.89 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:31.377, 30.74 W, 72, 38 %, 1500 MHz
2026/06/18 16:05:32.395, 31.02 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:33.409, 29.75 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:34.420, 30.61 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:35.431, 30.73 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:36.438, 29.61 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:37.442, 30.30 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:38.457, 30.53 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:39.470, 29.92 W, 72, 39 %, 1500 MHz
2026/06/18 16:05:40.479, 30.61 W, 72, 35 %, 1500 MHz
2026/06/18 16:05:41.493, 30.55 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:42.503, 30.33 W, 73, 37 %, 1500 MHz
2026/06/18 16:05:43.519, 32.32 W, 72, 37 %, 1575 MHz
2026/06/18 16:05:44.523, 31.58 W, 73, 35 %, 1575 MHz
2026/06/18 16:05:45.539, 31.75 W, 73, 38 %, 1500 MHz
2026/06/18 16:05:46.553, 31.20 W, 72, 38 %, 1500 MHz
2026/06/18 16:05:47.568, 30.43 W, 73, 29 %, 1500 MHz
2026/06/18 16:05:48.580, 30.88 W, 72, 38 %, 1500 MHz
2026/06/18 16:05:49.590, 31.00 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:50.605, 31.85 W, 73, 39 %, 1530 MHz
2026/06/18 16:05:51.617, 30.51 W, 72, 38 %, 1530 MHz
2026/06/18 16:05:52.627, 31.29 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:53.639, 30.75 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:54.652, 29.64 W, 73, 38 %, 1500 MHz
2026/06/18 16:05:55.664, 30.53 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:56.677, 29.98 W, 73, 34 %, 1500 MHz
2026/06/18 16:05:57.692, 29.29 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:58.707, 31.01 W, 73, 39 %, 1500 MHz
2026/06/18 16:05:59.718, 30.72 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:00.730, 29.70 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:01.747, 30.42 W, 73, 38 %, 1500 MHz
2026/06/18 16:06:02.762, 30.56 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:03.771, 29.39 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:04.775, 29.58 W, 72, 35 %, 1500 MHz
2026/06/18 16:06:05.790, 29.67 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:06.802, 29.09 W, 72, 35 %, 1500 MHz
2026/06/18 16:06:07.814, 30.48 W, 72, 38 %, 1500 MHz
2026/06/18 16:06:08.831, 30.34 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:09.837, 29.14 W, 73, 35 %, 1500 MHz
2026/06/18 16:06:10.856, 30.12 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:11.867, 29.49 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:12.880, 28.62 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:13.891, 29.99 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:14.902, 29.57 W, 72, 30 %, 1500 MHz
2026/06/18 16:06:15.913, 29.98 W, 72, 35 %, 1500 MHz
2026/06/18 16:06:16.921, 30.10 W, 72, 35 %, 1500 MHz
2026/06/18 16:06:17.929, 29.20 W, 73, 25 %, 1500 MHz
2026/06/18 16:06:18.946, 30.76 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:19.957, 30.86 W, 72, 38 %, 1500 MHz
2026/06/18 16:06:20.970, 29.92 W, 73, 31 %, 1500 MHz
2026/06/18 16:06:21.987, 30.82 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:23.003, 30.98 W, 73, 38 %, 1500 MHz
2026/06/18 16:06:24.016, 29.82 W, 72, 34 %, 1500 MHz
2026/06/18 16:06:25.032, 30.34 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:26.047, 30.69 W, 73, 39 %, 1500 MHz
2026/06/18 16:06:27.057, 29.51 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:28.070, 30.35 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:29.085, 30.92 W, 72, 38 %, 1500 MHz
2026/06/18 16:06:30.098, 29.64 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:31.111, 31.00 W, 72, 38 %, 1500 MHz
2026/06/18 16:06:32.119, 30.59 W, 72, 39 %, 1500 MHz
2026/06/18 16:06:33.134, 30.28 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:34.146, 31.13 W, 73, 38 %, 1500 MHz
2026/06/18 16:06:35.164, 29.80 W, 72, 33 %, 1500 MHz
2026/06/18 16:06:36.178, 29.83 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:37.193, 30.68 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:38.206, 29.55 W, 72, 26 %, 1500 MHz
2026/06/18 16:06:39.222, 29.92 W, 72, 35 %, 1500 MHz
2026/06/18 16:06:40.231, 30.69 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:41.245, 29.67 W, 72, 34 %, 1500 MHz
2026/06/18 16:06:42.263, 30.79 W, 73, 37 %, 1500 MHz
2026/06/18 16:06:43.276, 30.99 W, 72, 38 %, 1500 MHz
2026/06/18 16:06:44.286, 29.91 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:45.301, 30.70 W, 72, 35 %, 1500 MHz
2026/06/18 16:06:46.319, 30.09 W, 72, 27 %, 1500 MHz
2026/06/18 16:06:47.334, 30.11 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:48.348, 30.81 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:49.359, 31.16 W, 73, 40 %, 1500 MHz
2026/06/18 16:06:50.370, 31.58 W, 72, 38 %, 1500 MHz
2026/06/18 16:06:51.387, 30.19 W, 72, 38 %, 1500 MHz
2026/06/18 16:06:52.403, 31.16 W, 73, 38 %, 1500 MHz
2026/06/18 16:06:53.415, 30.71 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:54.429, 30.06 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:55.441, 30.96 W, 73, 37 %, 1500 MHz
2026/06/18 16:06:56.455, 30.42 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:57.475, 29.37 W, 72, 36 %, 1500 MHz
2026/06/18 16:06:58.485, 30.09 W, 72, 37 %, 1500 MHz
2026/06/18 16:06:59.500, 29.61 W, 72, 27 %, 1500 MHz
2026/06/18 16:07:00.514, 30.53 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:01.523, 30.67 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:02.534, 29.91 W, 72, 32 %, 1500 MHz
2026/06/18 16:07:03.551, 30.44 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:04.565, 30.77 W, 72, 38 %, 1500 MHz
2026/06/18 16:07:05.580, 29.78 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:06.592, 30.39 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:07.608, 30.40 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:08.620, 29.68 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:09.631, 30.57 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:10.645, 30.40 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:11.664, 29.68 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:12.679, 30.50 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:13.690, 30.22 W, 72, 34 %, 1500 MHz
2026/06/18 16:07:14.709, 30.12 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:15.723, 30.61 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:16.739, 30.16 W, 72, 29 %, 1500 MHz
2026/06/18 16:07:17.755, 31.20 W, 72, 38 %, 1500 MHz
2026/06/18 16:07:18.767, 31.56 W, 73, 40 %, 1500 MHz
2026/06/18 16:07:19.781, 31.45 W, 73, 38 %, 1500 MHz
2026/06/18 16:07:20.793, 31.24 W, 72, 39 %, 1500 MHz
2026/06/18 16:07:21.811, 31.11 W, 73, 38 %, 1500 MHz
2026/06/18 16:07:22.824, 31.16 W, 72, 39 %, 1500 MHz
2026/06/18 16:07:23.835, 30.78 W, 72, 38 %, 1500 MHz
2026/06/18 16:07:24.847, 31.01 W, 73, 37 %, 1500 MHz
2026/06/18 16:07:25.863, 30.14 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:26.877, 30.02 W, 72, 35 %, 1500 MHz
2026/06/18 16:07:27.889, 29.86 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:28.906, 29.59 W, 72, 35 %, 1500 MHz
2026/06/18 16:07:29.921, 30.88 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:30.936, 30.13 W, 72, 29 %, 1500 MHz
2026/06/18 16:07:31.950, 30.75 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:32.965, 31.11 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:33.978, 30.03 W, 72, 30 %, 1500 MHz
2026/06/18 16:07:34.994, 30.43 W, 72, 35 %, 1500 MHz
2026/06/18 16:07:36.006, 30.77 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:37.018, 30.10 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:38.028, 30.82 W, 73, 36 %, 1500 MHz
2026/06/18 16:07:39.046, 31.47 W, 72, 38 %, 1500 MHz
2026/06/18 16:07:40.060, 30.09 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:41.075, 31.15 W, 73, 37 %, 1500 MHz
2026/06/18 16:07:42.086, 29.84 W, 72, 28 %, 1500 MHz
2026/06/18 16:07:43.101, 30.48 W, 72, 39 %, 1500 MHz
2026/06/18 16:07:44.114, 30.52 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:45.124, 30.78 W, 72, 37 %, 1500 MHz
2026/06/18 16:07:46.132, 30.11 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:47.144, 30.66 W, 72, 38 %, 1500 MHz
2026/06/18 16:07:48.148, 30.72 W, 72, 33 %, 1500 MHz
2026/06/18 16:07:49.155, 30.30 W, 73, 36 %, 1500 MHz
2026/06/18 16:07:50.173, 32.25 W, 72, 38 %, 1530 MHz
2026/06/18 16:07:51.187, 31.88 W, 73, 37 %, 1530 MHz
2026/06/18 16:07:52.198, 33.14 W, 73, 38 %, 1530 MHz
2026/06/18 16:07:53.209, 32.35 W, 72, 38 %, 1530 MHz
2026/06/18 16:07:54.223, 32.38 W, 73, 38 %, 1545 MHz
2026/06/18 16:07:55.234, 33.04 W, 72, 39 %, 1545 MHz
2026/06/18 16:07:56.245, 32.44 W, 73, 39 %, 1522 MHz
2026/06/18 16:07:57.257, 31.65 W, 73, 36 %, 1500 MHz
2026/06/18 16:07:58.267, 29.97 W, 72, 36 %, 1500 MHz
2026/06/18 16:07:59.277, 29.87 W, 72, 35 %, 1500 MHz
2026/06/18 16:08:00.285, 30.45 W, 73, 36 %, 1500 MHz
2026/06/18 16:08:01.302, 29.70 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:02.320, 30.45 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:03.333, 30.62 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:04.341, 28.95 W, 72, 38 %, 1500 MHz
2026/06/18 16:08:05.356, 30.66 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:06.367, 30.39 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:07.378, 29.83 W, 72, 34 %, 1500 MHz
2026/06/18 16:08:08.394, 30.42 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:09.410, 30.12 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:10.427, 30.53 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:11.445, 30.42 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:12.461, 30.32 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:13.468, 30.33 W, 73, 36 %, 1500 MHz
2026/06/18 16:08:14.480, 29.61 W, 72, 29 %, 1500 MHz
2026/06/18 16:08:15.491, 29.65 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:16.500, 30.43 W, 73, 38 %, 1500 MHz
2026/06/18 16:08:17.516, 29.78 W, 72, 31 %, 1500 MHz
2026/06/18 16:08:18.521, 30.38 W, 73, 35 %, 1500 MHz
2026/06/18 16:08:19.534, 30.21 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:20.540, 29.21 W, 72, 28 %, 1500 MHz
2026/06/18 16:08:21.550, 29.99 W, 72, 35 %, 1500 MHz
2026/06/18 16:08:22.559, 30.38 W, 72, 35 %, 1500 MHz
2026/06/18 16:08:23.579, 29.82 W, 72, 27 %, 1500 MHz
2026/06/18 16:08:24.593, 30.53 W, 73, 37 %, 1500 MHz
2026/06/18 16:08:25.607, 30.97 W, 72, 38 %, 1500 MHz
2026/06/18 16:08:26.618, 29.93 W, 72, 30 %, 1500 MHz
2026/06/18 16:08:27.624, 30.06 W, 72, 34 %, 1500 MHz
2026/06/18 16:08:28.636, 30.75 W, 72, 38 %, 1500 MHz
2026/06/18 16:08:29.651, 29.51 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:30.666, 30.91 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:31.680, 30.59 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:32.694, 29.62 W, 73, 37 %, 1500 MHz
2026/06/18 16:08:33.708, 30.21 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:34.723, 30.34 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:35.737, 29.42 W, 72, 35 %, 1500 MHz
2026/06/18 16:08:36.752, 30.48 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:37.764, 30.12 W, 72, 34 %, 1500 MHz
2026/06/18 16:08:38.776, 29.36 W, 72, 32 %, 1500 MHz
2026/06/18 16:08:39.792, 30.12 W, 72, 35 %, 1500 MHz
2026/06/18 16:08:40.806, 29.56 W, 72, 31 %, 1500 MHz
2026/06/18 16:08:41.815, 29.82 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:42.822, 30.33 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:43.831, 29.50 W, 72, 27 %, 1500 MHz
2026/06/18 16:08:44.840, 30.10 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:45.856, 30.14 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:46.874, 29.33 W, 72, 34 %, 1500 MHz
2026/06/18 16:08:47.887, 30.28 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:48.900, 29.92 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:49.914, 30.83 W, 72, 38 %, 1500 MHz
2026/06/18 16:08:50.930, 30.46 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:51.940, 30.51 W, 73, 38 %, 1500 MHz
2026/06/18 16:08:52.958, 30.25 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:53.972, 30.28 W, 73, 36 %, 1500 MHz
2026/06/18 16:08:54.986, 30.35 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:56.004, 29.41 W, 72, 36 %, 1500 MHz
2026/06/18 16:08:57.015, 30.10 W, 72, 35 %, 1500 MHz
2026/06/18 16:08:58.033, 30.23 W, 72, 37 %, 1500 MHz
2026/06/18 16:08:59.043, 29.88 W, 72, 30 %, 1500 MHz
2026/06/18 16:09:00.057, 30.60 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:01.072, 30.52 W, 72, 38 %, 1500 MHz
2026/06/18 16:09:02.088, 30.52 W, 72, 36 %, 1500 MHz
2026/06/18 16:09:03.100, 29.73 W, 72, 38 %, 1500 MHz
2026/06/18 16:09:04.116, 30.41 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:05.134, 31.00 W, 73, 37 %, 1567 MHz
2026/06/18 16:09:06.151, 31.44 W, 73, 35 %, 1567 MHz
2026/06/18 16:09:07.169, 31.66 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:08.182, 30.62 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:09.198, 29.70 W, 72, 36 %, 1500 MHz
2026/06/18 16:09:10.213, 30.52 W, 73, 37 %, 1500 MHz
2026/06/18 16:09:11.219, 30.83 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:12.233, 29.77 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:13.247, 30.85 W, 73, 38 %, 1500 MHz
2026/06/18 16:09:14.260, 29.98 W, 72, 38 %, 1500 MHz
2026/06/18 16:09:15.273, 30.08 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:16.286, 30.48 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:17.298, 29.75 W, 72, 32 %, 1500 MHz
2026/06/18 16:09:18.310, 30.17 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:19.322, 30.62 W, 72, 38 %, 1500 MHz
2026/06/18 16:09:20.332, 29.89 W, 72, 27 %, 1500 MHz
2026/06/18 16:09:21.347, 30.76 W, 73, 37 %, 1500 MHz
2026/06/18 16:09:22.363, 30.98 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:23.377, 29.99 W, 73, 30 %, 1500 MHz
2026/06/18 16:09:24.387, 30.85 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:25.400, 30.57 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:26.406, 29.75 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:27.422, 30.72 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:28.435, 30.83 W, 73, 38 %, 1500 MHz
2026/06/18 16:09:29.446, 29.26 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:30.462, 30.01 W, 72, 36 %, 1500 MHz
2026/06/18 16:09:31.474, 30.51 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:32.486, 30.15 W, 72, 36 %, 1500 MHz
2026/06/18 16:09:33.503, 30.18 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:34.514, 30.28 W, 73, 35 %, 1500 MHz
2026/06/18 16:09:35.528, 28.72 W, 72, 34 %, 1500 MHz
2026/06/18 16:09:36.547, 29.26 W, 72, 34 %, 1500 MHz
2026/06/18 16:09:37.562, 29.46 W, 72, 34 %, 1500 MHz
2026/06/18 16:09:38.577, 28.66 W, 72, 33 %, 1500 MHz
2026/06/18 16:09:39.594, 29.53 W, 72, 34 %, 1500 MHz
2026/06/18 16:09:40.608, 29.89 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:41.621, 29.38 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:42.636, 30.56 W, 73, 38 %, 1500 MHz
2026/06/18 16:09:43.652, 30.36 W, 72, 37 %, 1500 MHz
2026/06/18 16:09:44.669, 30.39 W, 73, 39 %, 1500 MHz
2026/06/18 16:09:45.680, 30.70 W, 72, 36 %, 1500 MHz
2026/06/18 16:09:46.694, 30.94 W, 72, 39 %, 1500 MHz
2026/06/18 16:09:47.710, 30.09 W, 72, 34 %, 1500 MHz
2026/06/18 16:09:48.724, 29.87 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:49.736, 29.80 W, 72, 32 %, 1500 MHz
2026/06/18 16:09:50.746, 27.96 W, 72, 31 %, 1500 MHz
2026/06/18 16:09:51.751, 28.77 W, 72, 33 %, 1500 MHz
2026/06/18 16:09:52.768, 29.70 W, 72, 36 %, 1500 MHz
2026/06/18 16:09:53.779, 29.44 W, 72, 30 %, 1500 MHz
2026/06/18 16:09:54.794, 29.35 W, 72, 35 %, 1500 MHz
2026/06/18 16:09:55.807, 30.22 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:56.823, 29.64 W, 72, 28 %, 1500 MHz
2026/06/18 16:09:57.839, 30.37 W, 73, 36 %, 1500 MHz
2026/06/18 16:09:58.856, 30.37 W, 72, 36 %, 1500 MHz
2026/06/18 16:09:59.863, 30.55 W, 72, 36 %, 1500 MHz
2026/06/18 16:10:00.877, 30.71 W, 73, 38 %, 1500 MHz
2026/06/18 16:10:01.889, 31.12 W, 73, 38 %, 1500 MHz
2026/06/18 16:10:02.901, 29.40 W, 72, 37 %, 1500 MHz
2026/06/18 16:10:03.912, 30.17 W, 73, 34 %, 1500 MHz
2026/06/18 16:10:04.917, 30.12 W, 72, 35 %, 1500 MHz
2026/06/18 16:10:05.930, 29.34 W, 72, 34 %, 1500 MHz
2026/06/18 16:10:06.946, 29.76 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:07.965, 30.44 W, 72, 37 %, 1500 MHz
2026/06/18 16:10:08.977, 30.79 W, 73, 39 %, 1500 MHz
2026/06/18 16:10:09.995, 33.56 W, 73, 39 %, 1620 MHz
2026/06/18 16:10:11.011, 36.39 W, 73, 41 %, 1687 MHz
2026/06/18 16:10:12.027, 34.85 W, 74, 37 %, 1687 MHz
2026/06/18 16:10:13.040, 35.21 W, 73, 38 %, 1560 MHz
2026/06/18 16:10:14.055, 32.43 W, 73, 37 %, 1522 MHz
2026/06/18 16:10:15.069, 30.38 W, 73, 39 %, 1500 MHz
2026/06/18 16:10:16.082, 30.96 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:17.094, 30.93 W, 73, 38 %, 1500 MHz
2026/06/18 16:10:18.107, 29.43 W, 73, 35 %, 1500 MHz
2026/06/18 16:10:19.122, 30.75 W, 73, 38 %, 1500 MHz
2026/06/18 16:10:20.138, 30.23 W, 73, 38 %, 1500 MHz
2026/06/18 16:10:21.149, 28.75 W, 72, 32 %, 1500 MHz
2026/06/18 16:10:22.156, 30.25 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:23.171, 30.76 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:24.184, 29.46 W, 72, 28 %, 1500 MHz
2026/06/18 16:10:25.195, 29.73 W, 73, 33 %, 1500 MHz
2026/06/18 16:10:26.208, 29.91 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:27.222, 29.61 W, 73, 33 %, 1500 MHz
2026/06/18 16:10:28.233, 30.22 W, 73, 36 %, 1500 MHz
2026/06/18 16:10:29.237, 30.31 W, 73, 36 %, 1500 MHz
2026/06/18 16:10:30.250, 29.32 W, 73, 35 %, 1500 MHz
2026/06/18 16:10:31.260, 30.06 W, 73, 36 %, 1500 MHz
2026/06/18 16:10:32.272, 30.34 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:33.290, 29.50 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:34.304, 30.23 W, 72, 36 %, 1500 MHz
2026/06/18 16:10:35.322, 30.03 W, 73, 35 %, 1500 MHz
2026/06/18 16:10:36.335, 29.11 W, 73, 34 %, 1500 MHz
2026/06/18 16:10:37.349, 30.30 W, 73, 35 %, 1500 MHz
2026/06/18 16:10:38.361, 30.74 W, 73, 36 %, 1500 MHz
2026/06/18 16:10:39.376, 29.78 W, 73, 37 %, 1500 MHz
2026/06/18 16:10:40.389, 30.55 W, 73, 35 %, 1500 MHz
2026/06/18 16:10:41.406, 30.19 W, 72, 35 %, 1500 MHz
2026/06/18 16:10:42.416, 28.91 W, 73, 34 %, 1500 MHz
2026/06/18 16:10:43.431, 29.70 W, 72, 34 %, 1500 MHz
2026/06/18 16:10:44.442, 28.98 W, 73, 30 %, 1500 MHz
2026/06/18 16:10:45.455, 29.29 W, 72, 34 %, 1500 MHz
2026/06/18 16:10:46.469, 29.21 W, 73, 34 %, 1500 MHz
2026/06/18 16:10:47.483, 28.65 W, 73, 25 %, 1500 MHz
2026/06/18 16:10:48.500, 29.93 W, 72, 36 %, 1500 MHz
2026/06/18 16:10:49.516, 30.09 W, 73, 34 %, 1500 MHz
2026/06/18 16:10:50.529, 29.62 W, 72, 36 %, 1500 MHz
2026/06/18 16:10:51.544, 29.97 W, 73, 33 %, 1500 MHz
2026/06/18 16:10:52.559, 30.22 W, 73, 34 %, 1500 MHz
2026/06/18 16:10:53.572, 29.27 W, 72, 35 %, 1500 MHz
2026/06/18 16:10:54.586, 30.60 W, 73, 36 %, 1500 MHz
2026/06/18 16:10:55.598, 30.16 W, 72, 34 %, 1500 MHz
2026/06/18 16:10:56.610, 29.49 W, 73, 35 %, 1500 MHz
2026/06/18 16:10:57.619, 30.37 W, 73, 35 %, 1500 MHz
2026/06/18 16:10:58.638, 29.85 W, 72, 36 %, 1500 MHz
2026/06/18 16:10:59.653, 29.69 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:00.670, 30.42 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:01.686, 29.48 W, 72, 28 %, 1500 MHz
2026/06/18 16:11:02.694, 30.21 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:03.708, 29.91 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:04.721, 28.91 W, 72, 23 %, 1500 MHz
2026/06/18 16:11:05.737, 29.95 W, 73, 34 %, 1500 MHz
2026/06/18 16:11:06.753, 30.10 W, 72, 36 %, 1500 MHz
2026/06/18 16:11:07.765, 28.77 W, 72, 26 %, 1500 MHz
2026/06/18 16:11:08.779, 29.81 W, 73, 33 %, 1500 MHz
2026/06/18 16:11:09.794, 29.74 W, 72, 35 %, 1500 MHz
2026/06/18 16:11:10.808, 28.96 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:11.822, 30.42 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:12.836, 30.45 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:13.862, 29.29 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:14.878, 29.83 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:15.890, 28.95 W, 72, 29 %, 1500 MHz
2026/06/18 16:11:16.898, 29.85 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:17.916, 29.67 W, 72, 33 %, 1500 MHz
2026/06/18 16:11:18.931, 29.12 W, 73, 26 %, 1500 MHz
2026/06/18 16:11:19.946, 29.90 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:20.961, 29.98 W, 72, 35 %, 1500 MHz
2026/06/18 16:11:21.979, 28.84 W, 72, 29 %, 1500 MHz
